Document,Primary Introducer,Status,Description,Document ID
LB1007,Fulton,Indefinitely postponed,Require production costs of reports submitted to the Legislature to be stated on the reports,15866
LB1008,Fulton,Indefinitely postponed,Provide for utilization and treatment guidelines for medical services under the Nebraska Workers' Compensation Act,15967
LB1009,Ashford,Indefinitely postponed,Provide that probation records are not subject to disclosure,15681
LB1010,Nordquist,Indefinitely postponed,Change eligibility provisions relating to the Supplemental Nutrition Assistance Program ,15251
LB1011,Dubas,Indefinitely postponed,Adopt the Property Tax Relief Act,15869
LB1012,Lautenbaugh,Indefinitely postponed,Change medical treatment and temporary disability provisions under the Nebraska Workers' Compensation Act,15673
LB1013,Mello,Indefinitely postponed,Change the Administrative Procedure Act and provide for attorney's fees and costs as prescribed,15706
LB1014,Conrad,Indefinitely postponed,Authorize the Auditor of Public Accounts to conduct a performance audit of the Department of Roads,16003
LB1015,Conrad,Indefinitely postponed,Change the child care reimbursement rate,15139
LB1016,Conrad,Indefinitely postponed,Require the Department of Health and Human Services to contract with certain community-based organizations as prescribed,15732
LB1017,Conrad,Indefinitely postponed,Transfer funds to the Affordable Housing Trust Fund,15655
LB1018,Conrad,Passed,"Change provisions relating to business mergers, consolidations, and conversions",15265
LB1019,Harms,Indefinitely postponed,Appropriate funds for capital improvements at the state colleges,16013
LB1020,Nordquist,Governor Veto,Adopt the Nebraska Coordinated School Health Act,15807
LB1020A,Nordquist,Governor Veto,Appropriation Bill,17041
LB1021,Schilz,Indefinitely postponed,Change provisions relating to actions involving motor vehicle collisions with domestic animals,16028
LB1022,Nordquist,Indefinitely postponed,Change officer and employer contribution rates under the Nebraska State Patrol retirement Act,15997
LB1023,Avery,Indefinitely postponed,Provide for the waiver of education-related fees for dependents of veterans,15445
LB1024,Avery,Indefinitely postponed,Provide exceptions to the State Personnel System,15473
LB1025,Avery,Indefinitely postponed,Prohibit accepting gifts and contributions by Public Service Commission members,15579
LB1026,Avery,Passed,Change the Uniform Disposition of Unclaimed Property Act to change provisions relating to confidential records,15694
LB1027,Cook,Indefinitely postponed,Change licensure requirements for head injury facility administrators,15329
LB1028,Cook,Indefinitely postponed,Require Department of Health and Human Services to apply for a grant relating to long-term care services,15949
LB1029,Lambert,Indefinitely postponed,Require an address from a complainant or trustee for acceptance of demands of payment relating to real property ,15124
LB1030,Hansen,Passed,Change provisions relating to obligations of drivers,15998
LB1031,Harr,Passed,Change provisions relating to name of debtor for Uniform Commercial Code financing statements ,15973
LB1032,Wightman,Indefinitely postponed,Change advertisement and display of credential provisions under the Uniform Credentialing Act,15838
LB1033,Cornett,Indefinitely postponed,Provide tax incentives under the Nebraska Advantage Act for renewable energy projects,16023
LB1034,Nordquist,Indefinitely postponed,Adopt the College Choice Grant Program Act,15900
LB1035,Sullivan,Passed,Change political party provisions and vote canvassing procedures and provide for automatic nomination of airport authority board members ,16034
LB1036,Nordquist,Indefinitely postponed,Provide for a cash balance benefit election for certain county and state employees and create county and state retirement funds,15627
LB1037,Nelson,Indefinitely postponed,Change matching requirements for arts funding,15880
LB1038,Council,Passed,Provide for a lead poisoning prevention program for children,15720
LB1039,Brasch,Passed,Change provisions relating to school bus safety requirements,15904
LB1040,Schilz,Indefinitely postponed,Change provisions relating to snow removal on state highways and encroachments and regulation of state rights-of-way,16074
LB1041,Cook,Indefinitely postponed,Adopt the Department of Health and Human Services Delivery Improvement and Efficiency Act,15764
LB1042,Campbell,Passed,Authorize nurse practitioners to sign death certificates,16014
LB1043,Langemeier,Passed,Eliminate provisions relating to contracts or agreements for discounted rates involving public power districts,16049
LB1044,Haar,Indefinitely postponed,Provide for Public Service Commission regulation of hazardous liquid pipeline facilities,15643
LB1045,Haar,Indefinitely postponed,Authorize school district expenditures in case of disaster or emergency as prescribed,16026
LB1046,Harr,Indefinitely postponed,Change provisions relating to law enforcement certification and continuing education,15748
LB1046A,Harr,Indefinitely postponed,Appropriation Bill,17174
LB1047,Howard,Indefinitely postponed,Require safe injection practices as prescribed,16024
LB1048,Howard,Indefinitely postponed,Increase an appropriation for nurse visitation services as prescribed,15984
LB1049,Cornett,Passed,Create and change provisions relating to the purchase of certain metals,15962
LB1050,Cornett,Indefinitely postponed,Provide for identification requirements for importation of certain cattle,15963
LB1051,Coash,Passed,Change registry provisions regarding adult protective services and child protection cases,15198
LB1052,Christensen,Indefinitely postponed,Change provisions relating to maintenance of drainage facilities on county roads,15760
LB1053,Louden,Passed,Create Nebraska Tourism Commission and transfer powers and duties from the Travel and Tourism Division of the Department of Economic Development,15991
LB1053A,Louden,Passed,Appropriation Bill,17334
LB1054,McCoy,Passed,Change contract coverage under the Motor Vehicle Service Contract Reimbursement Insurance Act,15837
LB1054A,McCoy,Passed,Appropriation Bill,17508
LB1055,Hadley,Indefinitely postponed,Appropriate funds for a Kearney Division nursing and allied health professions facility,16100
LB1056,Pirsch,Indefinitely postponed,Change provisions relating to harassment and domestic abuse protection orders,15819
LB1057,Carlson,Passed,Change the Nebraska Corn Resources Act,16059
LB1057A,Carlson,Passed,Appropriation Bill,16924
LB1058,Carlson,Passed,Change the Employment Security Law and the New Hire Reporting Act,15214
LB1059,Avery,Indefinitely postponed,Adopt the State Officers Compensation Act,15666
LB1060,Avery,Indefinitely postponed,Change procedures for adoption and promulgation of rules and regulations,15456
LB1061,Heidemann,Indefinitely postponed,Change provisions relating to valuation of agricultural land,15990
LB1062,Nordquist,Passed,Change provisions relating to adoption assistance,15252
LB1063,Cook,Passed,Adopt the Children's Health and Treatment Act,15674
LB1063A,Cook,Indefinitely postponed,Appropriation Bill,17620
LB1064,Fulton,Passed,Permit the procurement of certain disability insurance from a nonadmitted insurer under the Surplus Lines Insurance Act,16043
LB1065,Fulton,Indefinitely postponed,Appropriate facility construction funds for the Lincoln Division of the University of Nebraska Medical Center College of Nursing,15894
LB1066,Hansen,Indefinitely postponed,Appropriate funds for planning and design of a veterinary diagnostic laboratory facility,16055
LB1067,Karpisek,Indefinitely postponed,Change restrictions on keno,15684
LB1068,Adams,Indefinitely postponed,Create and provide duties for the Medicaid in the Public Schools Task Force,15843
LB1069,Wightman,Indefinitely postponed,Change provisions relating to tax sales to collect delinquent property taxes,16073
LB1070,Wightman,Indefinitely postponed,Change eligibility provisions for petitioning on the general election ballot,16077
LB1071,Cornett,Indefinitely postponed,Extend the deadline for acceptance of applications under the Convention Center Facility Financing Assistance Act,15955
LB1072,Business and Labor Committee,Veto Overridden,Provide for payment of claims against the state,15935
LB1073,Business and Labor Committee,Indefinitely postponed,Deny payment of certain claims against the state,15936
LB1074,Schilz,Indefinitely postponed,Provide duties for the State Department of Education relating to the federal Family Educational Rights and Privacy Act,16046
LB1075,Cornett,Indefinitely postponed,Provide for assessment of rent-restricted housing projects by the Property Tax Administrator,15999
LB1076,Karpisek,Indefinitely postponed,Change requirements for copies of public records and speaking at public meetings,15857
LB1077,Howard,Passed,Require certain health care facilities to offer vaccinations to residents and patients,16008
LB1078,Lautenbaugh,Indefinitely postponed,Require manager of a liquor licensee to complete training as prescribed,16067
LB1079,Mello,Passed,Provide grants for educational bridge programs for low-income adults ,15812
LB1079A,Mello,Passed,Appropriation Bill,16815
LB1080,Cornett,Passed,Provide a property tax exemption and a sales and use tax exemption relating to data centers,16001
LB1081,Christensen,Indefinitely postponed,Provide for free antlerless deer hunting permits for farmers as prescribed,15745
LB1082,Karpisek,Passed,Change police officers and firefighters retirement systems provisions,15883
LB1083,Bloomfield,Passed,Clarify permitted practices under the Nurse Practice Act,16086
LB1084,Christensen,Indefinitely postponed,"Require all land leased by the Board of Educational Lands and Funds be open to the public for hunting, fur harvesting, and fishing",15481
LB1085,Harr,Indefinitely postponed,Adopt the Tourism Development Act and provide for the transfer of state sales tax revenue,16042
LB1086,Lautenbaugh,Indefinitely postponed,Provide an additional ground for seeking grandparent visitation,16096
LB1087,Nordquist,Passed,Create the Natural Gas Fuel Board,15756
LB1087A,Nordquist,Passed,Appropriation Bill,17504
LB1088,Ashford,Indefinitely postponed,"Change notice, summons, and warrant provisions of the Nebraska Juvenile Code",15989
LB1089,Nelson,Indefinitely postponed,Appropriate funds for construction of a cancer research facility,15895
LB1090,Wallman,Passed,Provide for the awarding of grants and the distribution of information relating to the Summer Food Service Program by the State Department of Education,15742
LB1090A,Wallman,Passed,Appropriation Bill,16609
LB1091,Fischer,Passed,Adopt the Prepaid Wireless Surcharge Act and eliminate certain charges on prepaid wireless service,16041
LB1091A,Fischer,Passed,Appropriation Bill,16706
LB1092,Fulton,Indefinitely postponed,Require information and training regarding the disposal of mercury-containing light bulbs ,16091
LB1093,Hadley,Indefinitely postponed,Change provisions relating to foreclosure proceedings for delinquent real estate taxes,15943
LB1094,Harms,Indefinitely postponed,Provide for an election in certain counties to require elections by mail,15800
LB1095,Larson,Indefinitely postponed,Provide for Beef State license plates,16007
LB1096,Ashford,Indefinitely postponed,Prohibit entry into a motor vehicle without permission of the owner or for the purpose of committing a crime,15799
LB1097,Pirsch,Passed,Exempt purchases of nonprofit mental health centers from sales and use tax ,15882
LB1098,Council,Indefinitely postponed,Repeal the Build Nebraska Act and change distribution of sales and use tax revenue,15721
LB1099,Council,Indefinitely postponed,Change expense provisions under the Nebraska Juvenile Code,16010
LB1100,Wightman,Indefinitely postponed,Create a legislative advisory committee to study and report regarding health care services and health care insurance,16065
LB1101,Wightman,Passed,Change provisions relating to election of county assessors,16101
LB1102,Wightman,Indefinitely postponed,Change inheritance tax rates and exemption amounts ,16098
LB1103,Wightman,Indefinitely postponed,Provide access to deceased family member's medical records,15907
LB1104,Adams,Passed,"Change postsecondary education provisions relating to recurrent authorization to operate, community college levy limits, and the Nebraska educational savings plan program",16114
LB1105,Adams,Indefinitely postponed,Change and eliminate provisions relating to schools,15806
LB1106,Schilz,Passed,Change provisions relating to assessment of improvements on leased public land,16112
LB1107,Pirsch,Indefinitely postponed,Change provisions relating to the movement of vehicles and other property after an accident and provide immunity ,15976
LB1108,Pirsch,Indefinitely postponed,Change provisions relating to a sales and use tax exemption for manufacturing machinery and equipment,16009
LB1109,Brasch,Indefinitely postponed,Provide for classification of flooded agricultural land as inundated land,15822
LB1110,Brasch,Indefinitely postponed,Provide for assistance for temporary and permanent housing after a natural disaster,15823
LB1111,Flood,Indefinitely postponed,Change provisions relating to penalties involving operator's license revocation,16033
LB1112,Flood,Indefinitely postponed,Change provisions relating to state highway system plans,15975
LB1113,Flood,Passed,Adopt the Nebraska Uniform Power of Attorney Act,15266
LB1114,Flood,Passed,Change provisions relating to the Municipal Equalization Fund,15595
LB1115,Flood,Passed,Authorize construction and operation of natural gas pipeline facilities by jurisdictional utilities,16072
LB1116,Flood,Passed,Change Nebraska Capitol Commission membership provisions,15569
LB1117,Cornett,Indefinitely postponed,Change income tax calculations relating to the federal alternative minimum tax,16111
LB1118,Cornett,Passed,Provide tax incentives for large data center projects,16082
LB1119,Karpisek,Indefinitely postponed,"Prohibit sale, possession, and use of flying lantern-type devices",15846
LB1120,Karpisek,Indefinitely postponed,Limit liability for bucking bull activities,16040
LB1121,Lambert,Passed,Change signature requirements for recall petitions for sanitary and improvement districts,16018
LB1122,Bloomfield,Passed,Change the Medical Assistance Act with respect to certain home health services,16087
LB1123,Council,Indefinitely postponed,Adopt the Nebraska Healthy Food Financing Initiative Act,15722
LB1124,Council,Indefinitely postponed,Provide for designation of priority schools,15959
LB1125,Christensen,Passed,Change provisions relating to natural resources district occupation tax ,16054
LB1126,Christensen,Passed,Provide and change extraterritorial jurisdiction of a village,15983
LB1127,Christensen,Indefinitely postponed,Change provisions and penalties relating to issuing or passing a bad check or issuing a no-account check,15170
LB1128,Schumacher,Passed,Adopt the New Markets Job Growth Investment Act and provide tax credits,16038
LB1128A,Schumacher,Passed,Appropriation Bill,17223
LB1129,Coash,Indefinitely postponed,Provide requirements for insurance coverage of autism spectrum disorders,15914
LB1130,Coash,Passed,Provide for entertainment district licenses under the Nebraska Liquor Control Act,15969
LB1131,McGill,Indefinitely postponed,"Adopt the Innovation, Discovery, and Entrepreneurial Act",15148
LB1132,McGill,Indefinitely postponed,Change the Community Development Law,15877
LB1133,Avery,Indefinitely postponed,Adopt the Redistricting Act,15661
LB1134,Avery,Indefinitely postponed,Change agency procedures for eminent domain,16076
LB1135,Haar,Indefinitely postponed,Provide an income tax credit relating to purchases of energy star certified materials and equipment,15814
LB1136,Mello,Indefinitely postponed,Create and provide for a wage subsidy program,15815
LB1137,Mello,Indefinitely postponed,Adopt the Nebraska Municipal Land Bank Act,16105
LB1138,Mello,Indefinitely postponed,Change community betterment organization and tax credit provisions under the Community Development Assistance Act,15186
LB1139,Mello,Indefinitely postponed,Prohibit receiving certain types of wagers on horseracing,15981
LB1140,Mello,Passed,Provide for licensure instead of registration under the Professional Landscape Architects Act,16037
LB1141,McGill,Passed,Change provisions relating to reimbursement of travel expenses for Nebraska National Guard members,16084
LB1142,Nordquist,Indefinitely postponed,Adopt the Health Care Transparency Act,15966
LB1143,Cornett,Indefinitely postponed,Change and eliminate provisions relating to stacking of insurance coverages,15817
LB1144,Ashford,Indefinitely postponed,Provide for career academy schools,15897
LB1145,McGill,Passed,Change the penalty for pandering and create a task force and require training of certain officials regarding human trafficking,16116
LB1145A,McGill,Passed,Appropriation Bill,17443
LB1146,McGill,Indefinitely postponed,Appropriate funds to carry out the Nebraska Prostitution Intervention and Treatment Act,15986
LB1147,Dubas,Indefinitely postponed,Provide for public wireless Internet access in the State Capitol,16039
LB1148,Gloor,Passed,Change certification provisions for marriage and family therapists,15950
LB1149,McGill,Indefinitely postponed,Change provisions relating to child guardianships and child welfare caseloads,16128
LB1150,McGill,Indefinitely postponed,Adopt the Young Adult Voluntary Foster Care Services Act,16006
LB1151,Lathrop,Indefinitely postponed,Eliminate a sunset provision under the Nebraska Workers' Compensation Act relating to certain first responder injuries ,16035
LB1152,Lathrop,Indefinitely postponed,Provide job training programs for recipients of unemployment insurance benefits,16121
LB1153,Lathrop,Indefinitely postponed,Require timely provision of juvenile court-ordered treatment or services,15531
LB1154,Lathrop,Withdrawn,Provide job training programs for recipients of unemployment insurance benefits,15801
LB1155,Lathrop,Passed,"Allow operation of golf car vehicles as prescribed, provide powers for counties, cities, and villages, and change penalties relating to operating a motor vehicle while under orders not to operate a motor vehicle",15795
LB1156,Carlson,Indefinitely postponed,Exempt non-equalized schools from expenditure limits in the Tax Equity and Educational Opportunities Support Act,16102
LB1157,Larson,Indefinitely postponed,Change late filing fee provisions under the Nebraska Political Accountability and Disclosure Act,15940
LB1158,Krist,Passed,Provide requirements for medical assistance behavioral health managed care contracts,16068
LB1159,Krist,Indefinitely postponed,Provide additional requirements and duties relating to state contracts for services valued at twenty-five million dollars or more,16107
LB1160,Health and Human Services Committee,Passed,Require Department of Health and Human Services to develop an information system and provide for reports and an evaluation,16089
LB1160A,Campbell,Passed,Appropriation Bill,16885
LB1161,Smith,Passed,Change provisions relating to oil pipelines and provide for an evaluation of routes,16138
LB1162,Nelson,Indefinitely postponed,Provide for appointment of nonresidents as notaries public,16061
LB1163,Fulton,Indefinitely postponed,Provide for a deer donation program and for redistribution of deer permit fees,16051
LB1164,Fulton,Indefinitely postponed,Prohibit the Attorney General from bringing an action pursuant to a certain federal statute that addresses the distribution in commerce of general service incandescent lamps,16085
LB1165,Fulton,Indefinitely postponed,Change provisions relating to truancy and excessive absenteeism,16056
LB1166,Ashford,Withdrawn,Eliminate certain elective county offices when approved by the voters and provide for appointments,16137
LB1167,Lautenbaugh,Indefinitely postponed,Require certain provisions in highway and bridge construction and maintenance contracts,16094
LB1168,Lautenbaugh,Indefinitely postponed,Adopt the School District Purchasing Act,16118
LB1169,Pirsch,Indefinitely postponed,Require reporting of disappearance or death of a child as prescribed,15098
LB1170,Christensen,Indefinitely postponed,Change provisions of separate segregated political funds under the Nebraska Political Accountability and Disclosure Act,15842
LB1171,Christensen,Indefinitely postponed,Adopt the Nebraska Balance of Powers Act and create the Committee on Nullification of Federal Laws,15833
LB1172,Pirsch,Indefinitely postponed,Provide an additional ground for termination of parental rights,16090
LR356,Langemeier,,Congratulate the Aquinas High School football team for winning the 2011 Class C-2 state championship,15453
LR357,Karpisek,,Recognize B. J. Lawrence for his outstanding accomplishments in track and field,15355
LR358CA,Carlson,Delivered to Governor,Constitutional amendment to change legislative term limits to three terms,15226
LR359,Wightman,,Recognize Bill Kloepping for his seventy years of service to 4-H clubs in Dawson County,15450
LR360,Wightman,,Congratulate the Sargent High School football team for winning the Class D-2 state championship,15454
LR361,Larson,,Congratulate the Hartington one-act play production team for winning the 2011 Class C-2 state play production championship,15830
LR362,Avery,,"Recognize January 5, 2012, as the seventy-fifth anniversary of the Nebraska Unicameral Legislature and honor the lifetime achievements of George W. Norris",15870
LR363,Flood,,Congratulate the Norfolk Catholic High School football team for winning the 2011 Class C-1 state championship ,15863
LR364,McCoy,,Congratulate the Elkhorn High School football team for winning the 2011 Class B state championship,15898
LR365,Lathrop,Referral,Provide for continuation of the Developmental Disabilities Special Investigative Committee,15583
LR366,Brasch,,Congratulate Brendan Gepson for earning the rank of Eagle Scout,15924
LR367,Brasch,,Congratulate Jake Albracht for earning the rank of Eagle Scout,15923
LR368,Brasch,,Congratulate Alex Norton for earning the rank of Eagle Scout,15922
LR369,Brasch,,Congratulate Aaron Hughes for earning the rank of Eagle Scout,15921
LR370,Brasch,,Congratulate John Lierman for earning the rank of Eagle Scout,15919
LR371,McCoy,Indefinitely postponed,Request for a federal amendments convention limited to amending the Constitution of the United States providing that an increase in the federal debt requires certain approval,15237
LR372CA,Fulton,Indefinitely postponed,Constitutional amendment clarifying one-half of a term for legislative term limits,15321
LR373CA,Lautenbaugh,Delivered to Governor,Constitutional amendment to change annual legislative salaries to twenty-two thousand five hundred dollars,15715
LR374,Heidemann,,Congratulate the Palmyra Volunteer Fire Department on its 100th anniversary,15988
LR375CA,Schumacher,Indefinitely postponed,"Constitutional amendment to permit the Legislature to authorize games of chance, lotteries, and gift enterprises, provide for compacts with bordering states, and distribute revenue",15660
LR376CA,Mello,Indefinitely postponed,Constitutional amendment to change provisions relating to redevelopment projects,15144
LR377CA,Avery,Indefinitely postponed,Constitutional amendment to terminate legislative compensation provisions and provide for creation of a compensation commission for state constitutional officers and members of the Legislature,15665
LR378,Schilz,,Congratulate the Ogallala High School one-act play for winning the 2011 Class B state championship,16123
LR379,McCoy,,Congratulate the Elkhorn South High School girls' golf team for winning the 2011 Class B state championship,16125
LR380,McCoy,,Congratulate the Elkhorn South High School boys' tennis team for winning the 2011 Class B state championship,16126
LR381,Fulton,Indefinitely postponed,"Recognize the achievements of Colonel Harry Francis Cunningham on the eightieth anniversary of the completion of the State Capitol and request the Lincoln City Council rename a portion of ""J"" Street in his honor",16103
LR382,Cook,,Recognize Dr. Magda Peck for her contributions to public health education in this state,16166
LR383,Flood,,Congratulate Judge John M. Gerrard on his confirmation as United States District Judge for the District of Nebraska and his outstanding career on the Nebraska Supreme Court,16186
LR384,Christensen,,Congratulate Carol Stitt for her twenty-nine years of service as executive director of the State Foster Care Review Board,16195
LR385,Price,,Extend sympathy to the family of Fred LeRoy,16022
LR386,Bloomfield,,Extend sympathy to the family of Henry Trysla,16232
LR387,Lautenbaugh,Referral,"Interim study to analyze the feasibility, process, and profitability of selling Omaha's Metropolitan Utilities District from the public domain to a private entity",16268
LR388,Dubas,,Extend sympathy to the family of Tom McMahon,16304
LR389,Janssen,,Extend sympathy to the family of Skip Niederdeppe,16326
LR390,Seiler,,Congratulate Michael Shelton for achieving the rank of Eagle Scout,16278
LR391,Seiler,,Congratulate Cameron David Brei on achieving the rank of Eagle Scout,16279
LR392,Seiler,,Congratulate Logan Klein for achieving the rank of Eagle Scout,16280
LR393,Brasch,,Congratulate Alex Ott for earning the rank of Eagle Scout,16294
LR394,Brasch,,Congratulate Boy Scout Troop 143 in Blair on its eightieth anniversary,16295
LR395,Brasch,,Congratulate Brooks Mayo for achieving the rank of Eagle Scout,16293
LR396,Flood,,Extend appreciation and congratulations to the honorees for their service to the State of Nebraska,16383
LR397,Harms,,"Congratulate Gering, Nebraska, on its one hundred twenty-fifth anniversary",16486
LR398,Harms,,Congratulate Rita Stinner for being named the 2012 Trailblazer of the Year,16487
LR399,Lambert,,"Congratulate Helen (Koubek) Svoboda on her one hundredth birthday on February 28, 2012",16397
LR400,Ashford,,Congratulate Bob Leddy for being named a 2012 Distinguished Finalist in the Prudential Spirit of Community Awards,16476
LR401,Smith,,Congratulate Madison Cunningham for being named a 2012 State Honoree in the Prudential Spirit of Community Awards,16546
LR402,Campbell,,Congratulate the Waverly Community Library on its grand opening,16617
LR403,Fischer,,Congratulate the Valentine High School wrestling team for winning the 2012 Class C state wrestling championship,16640
LR404,Fischer,,Congratulate Marcus Nelson for winning the 2012 Class C state wrestling championship in the 145-pound division,16644
LR405,Fischer,,Congratulate Bart Miller for winning the 2012 Class C state wrestling championship in the 113-pound division,16645
LR406,Fischer,,Congratulate Tanner Johnson for winning the 2012 Class C state wrestling championship in the 220-pound division,16641
LR407,Avery,,Extend thanks to the honorees for their sacrifice and service to the State of Nebraska and the United States of America,16616
LR408,Pahls,,Congratulate Mikayla Savell-Flott for receiving the Governor's Points of Light Award,16646
LR409,Sullivan,,Congratulate Jed Fenske for winning the 2012 Class C state wrestling championship in the 152-pound division,16716
LR410,Sullivan,,Congratulate Clayton Lange for winning the 2012 Class C state wrestling championship in the 285-pound division,16717
LR411,Sullivan,,Congratulate Brett Ryan for winning the 2012 Class D state wrestling championship in the 170-pound division,16718
LR412,Langemeier,,Congratulate Aaron Studebaker for winning the 2012 Class C state wrestling championship in the 170-pound division,16695
LR413,Brasch,,Congratulate Tristan Bettenhausen for winning the 2012 Class C state wrestling championship in the 126-pound division,16723
LR414,Brasch,,Congratulate Will Schany for winning the 2012 Class B state wrestling championship in the 170-pound division,16722
LR415,Brasch,,Congratulate Brandon Lincoln for winning the 2012 Class B state wrestling championship in the 120-pound division,16721
LR416,Langemeier,,Congratulate Dennis Stille for winning the 2012 Class B state wrestling championship in the 195-pound division,16694
LR417,Langemeier,,Congratulate Jarrod Bazata for winning the 2012 Class D state wrestling championship in the 220-pound division,16699
LR418,Langemeier,,Congratulate Austin Svoboda for winning the 2012 Class C state wrestling championship in the 182-pound division,16696
LR419,Langemeier,,Congratulate Eric Coufal for winning the 2012 Class D state wrestling championship in the 132-pound division,16697
LR420,Seiler,,Congratulate Max Meier for achieving the rank of Eagle Scout,16651
LR421,Seiler,,Congratulate Matthew Spartz for earning the rank of Eagle Scout,16652
LR422,Hadley,,Congratulate the Kearney Area Habitat for Humanity on its twentieth anniversary,16700
LR423,Hadley,,Congratulate the Kearney Catholic High School wrestling team for their success at the 2012 Class C state wrestling championship,16738
LR424,Hadley,,Congratulate the Kearney High School wrestling team for their success at the 2012 Class A state wrestling championship,16737
LR425,Harr,,Congratulate the Omaha Creighton Preparatory High School decathlon team for winning the 2012 Nebraska Academic Decathlon,16741
LR426,Larson,,Congratulate the Hartington High School boys' bowling team for winning the 2012 Class C state championship,16662
LR427,Karpisek,,Congratulate Trevor Hartley for winning the 2012 Class D state wrestling championship in the 182-pound division,16733
LR428,Karpisek,,Congratulate Luke DeLong for winning the 2012 Class C state wrestling championship in the 160-pound division,16734
LR429,Avery,,Extend thanks to the honorees for their sacrifice and service to the State of Nebraska and the United States of America,16754
LR430,Hansen,,Congratulate Zack Denney for winning the 2012 Class A state wrestling championship in the 145-pound division,16778
LR431,Gloor,,Congratulate the Grand Island Veterans' Home on its one hundred twenty-fifth anniversary,16783
LR432,Gloor,,Congratulate the Grand Island Senior High School wrestling team for winning the 2012 Class A state championship,16782
LR433,Ashford,,Congratulate the Omaha Westside High School girls' swimming team for winning the 2012 state championship,16756
LR434,Ashford,,Congratulate Molly Kroeger for winning two individual gold medals and being named Outstanding Female Swimmer at the 2012 girls' state swimming championship,16757
LR435,Fulton,,Congratulate the Lincoln Young Professionals Group on its fifth anniversary,16805
LR436,Price,,Congratulate the United States Air Force Weather Agency on its seventy-fifth anniversary and recognize the support it offers to the military and to the citizens of the State of Nebraska and the United States,16843
LR437,Christensen,,Congratulate Dexter Becker for winning the 2012 Class C state wrestling championship in the 195-pound division,16834
LR438,Christensen,,Congratulate Hunter Timmons for winning the 2012 Class D state wrestling championship in the 145-pound division,16832
LR439,Christensen,,Congratulate Mike Shoff for winning the 2012 Class D state wrestling championship in the 285-pound division,16833
LR440,Bloomfield,,Congratulate the Emerson-Hubbard High School dance team for winning the 2012 Class D Nebraska state cheer and dance championships in hip hop,16839
LR441,Bloomfield,,Congratulate the Emerson-Hubbard High School dance team for winning the 2012 Class D state cheer and dance championships in jazz,16840
LR442,Bloomfield,,Congratulate the Wayne High School dance team for winning the 2012 Class C state cheer and dance championships in pom-small group,16841
LR443,Campbell,,"Extend sympathy to the family, friends, and former colleagues of Charles J. Egr",16881
LR444,Harms,,Congratulate the Bluffs Middle School Brass Ensemble on their performance in the rotunda of the State Capitol,16844
LR445,Bloomfield,,Congratulate the Wayne High School girls' bowling team for winning the 2012 Class C state tournament,16852
LR446,Bloomfield,,Congratulate the Pender High School wrestling team for taking second place in the 2012 Class D state championship,16853
LR447,Howard,,Designate October 2012 as Nebraska Bullying Prevention Month,16864
LR448,Howard,,Recognize Film Streams for its contribution to the arts in Nebraska,16866
LR449,Howard,,Recognize March 2012 as Professional Social Work Month in Nebraska,16868
LR450,Adams,,Congratulate the Seward High School girls' basketball team for winning the 2012 Class B state championship,16896
LR451,Pirsch,,Congratulate Mohit Jain for being named a 2012 Distinguished Finalist in the Prudential Spirit of Community Awards,16862
LR452,Nordquist,Referral,Interim study to examine the public employees retirement systems administered by the Public Employees Retirement Board,16860
LR453,Harr,,Congratulate the Omaha Creighton Prep High School boys' swimming team for winning the 2012 state championship,16838
LR454,Fulton,,Congratulate the Creighton University men's soccer team for their achievements in the 2011 season,16829
LR455,Carlson,,Congratulate the Sandy Creek High School girls' basketball team for winning the 2012 Class C-1 state championship,16929
LR456,Larson,,Congratulate the Wynot High School girls' basketball team for winning the 2012 Class D-2 state championship,16928
LR457,Larson,,Congratulate the Crofton High School girls' basketball team for winning the 2012 Class C-2 state championship,16927
LR458,Howard,,Recognize April 2012 as Child Abuse Prevention Month in Nebraska,16865
LR459,Howard,,Recognize November 2012 as Adoption Month in Nebraska,16863
LR460,Nordquist,,Recognize the work of Alexander Payne and express congratulations on his achievement at the 2012 Academy Awards ,16949
LR461,Brasch,,Congratulate the Guardian Angels Central Catholic High School girls' basketball team for winning the 2012 Class D-1 state championship,16979
LR462,McCoy,Referral,Interim study to examine whether Nebraska's insurance laws should be amended to address the sale of ancillary service contracts and ancillary protection product warranties,16957
LR463,Wallman,,Provide the Homestead Act of 1862 be held in a place of honor,16980
LR464,Smith,Referral,Interim study to examine the procurement procedures of governmental units with respect to contracts for publicly funded construction projects,16978
LR465,Smith,Referral,Interim study to examine the impact of the pulse oximetry procedure in testing for critical congenital heart disease in newborns,17042
LR466,Lambert,,Congratulate the Lourdes Central Catholic High School Academic Decathlon team for winning the 2012 Nebraska Academic Decathlon State championship in the small-school division,17052
LR467,Price,,Congratulate Jack Turman for winning the 500 yard freestyle at the 2012 Boys' state swimming championship,16965
LR468,Harms,,Congratulate the Scottsbluff High School boys' basketball team for winning the 2012 Class B state championship,17065
LR469,Nelson,,Congratulate the Omaha Central High School boys' basketball team for winning the 2012 Class A State championship,17056
LR470,Harms,,Congratulate the Gering High School speech team for winning the 2012 Western Conference Meet,17031
LR471,Harms,,Congratulate the Scottsbluff High School boys' basketball team for winning the 2012 Class B state championship,17029
LR472,Lathrop,,Congratulate the Creighton University men's basketball team for their achievements during the season and extend best wishes for success in the NCAA tournament,17012
