Document,Primary Introducer,Status,Description,Document ID
LB944,Speaker Scheer,Passed,"Provide, change, and eliminate provisions relating to appropriations and reduce appropriations",34302
LB945,Speaker Scheer,Passed,"Create funds and authorize, change, provide, and eliminate fund transfer provisions",34303
LB946,Speaker Scheer,Passed,Change provisions relating to the Cash Reserve Fund,34304
LB947,Smith,Indefinitely postponed,"Adopt the Nebraska Property Tax Cuts and Opportunities Act, change income tax rates, and eliminate certain exemptions and credits",34496
LB947A,Smith,Indefinitely postponed,Appropriation Bill,36148
LB948,Murante,Indefinitely postponed,Change and eliminate provisions relating to rules and regulations,34135
LB949,Albrecht,Indefinitely postponed,"Rename the Nebraska Educational, Health, and Social Services Finance Authority Act and apply the act to cultural institutions",34541
LB950,Albrecht,Passed,Provide for payment of claims against the state,34418
LB951,Albrecht,Indefinitely postponed,Deny claims against the state,34419
LB952,Albrecht,Indefinitely postponed,Change provisions relating to dismissals of actions under the Nebraska Workers' Compensation Act,34234
LB953,Albrecht,Passed,Change provisions under the Nebraska Workers' Compensation Act and the Employee Classification Act,34233
LB954,Hansen,Indefinitely postponed,Provide refundable income tax credits to individuals who rent their primary residence,34060
LB955,Krist,Indefinitely postponed,Provide for reciprocal certification of military police officers and law enforcement officers from other jurisdictions,34542
LB956,Howard,Indefinitely postponed,Require application for a demonstration project to allow purchase of medicaid coverage,34160
LB957,Lowe,Passed,Provide procedures for choosing a method of payment for payments under the Nebraska Workers' Compensation Act,34305
LB958,Erdman,Indefinitely postponed,Provide for licensure of a vehicle as a massage therapy establishment,34519
LB959,Murante,Indefinitely postponed,Provide requirements for returning a ballot for someone else and provide a penalty,34566
LB960,Murante,Indefinitely postponed,Change provisions of the Nebraska Political Accountability and Disclosure Act,34538
LB961,Smith,Indefinitely postponed,Change corporate income tax rates,34584
LB962,Smith,Indefinitely postponed,Change individual income tax rates,34586
LB963,Smith,Indefinitely postponed,Change how often real property is inspected and reviewed for property tax purposes,34588
LB964,McDonnell,Indefinitely postponed,Authorize mental health professionals to take a person into emergency protective custody under the Nebraska Mental Health Commitment Act,34281
LB965,Schumacher,Indefinitely postponed,Change provisions relating to lists of real property subject to sale for delinquent taxes,34211
LB966,Friesen,Indefinitely postponed,Provide a sales and use tax exemption relating to dark fiber,34207
LB967,Groene,Indefinitely postponed,Eliminate provisions of the Community Development Law relating to undeveloped vacant land and land outside of cities,34369
LB968,Wayne,Indefinitely postponed,Adopt the Disability Employment and Engagement Program Act,34513
LB969,Wayne,Indefinitely postponed,Change signature requirements for nomination of partisan candidates by petition,34558
LB970,Wayne,Indefinitely postponed,Change marijuana penalties as prescribed,34606
LB971,Wayne,Indefinitely postponed,Change a penalty for possession under the Uniform Controlled Substances Act,34605
LB972,Wayne,Indefinitely postponed,Provide for deferred judgments by courts,34604
LB973,Crawford,Indefinitely postponed,Require use of redistricting maps drawn using state-issued computer software,34347
LB974,Vargas,Indefinitely postponed,"Prohibit consideration of political affiliation, demographic information, and previous election results in drawing legislative districts",34348
LB975,Howard,Indefinitely postponed,Adopt the Redistricting Act,34175
LB976,Briese,Indefinitely postponed,Provide a reporting duty for the Beginning Farmer Board under the Beginning Farmer Tax Credit Act,34578
LB977,Wayne,Indefinitely postponed,Make post-release supervision optional for Class IV felonies,34375
LB978,Harr,Indefinitely postponed,Change provisions relating to garnishment,33924
LB979,Crawford,Indefinitely postponed,Authorize physician assistants and nurse practitioners to render expert opinions,34546
LB980,Watermeier,Indefinitely postponed,Provide for issuance of permits for divisible loads of hay bales,34430
LB981,Baker,Indefinitely postponed,Change provisions relating to arraignment of juveniles and authorize juvenile court jurisdiction to age twenty-one with consent of the juvenile and legal counsel,34557
LB982,Morfeld,Passed,Provide for persons eighteen years of age or older to consent to certain behavioral health services,34595
LB983,Ebke,Passed,Change provisions relating to audiovisual court appearances,34615
LB984,Quick,Indefinitely postponed,Change provisions of the Nebraska Lottery and Raffle Act relating to special permits and gross proceeds,34531
LB985,Howard,Indefinitely postponed,Provide for state funding of prenatal care under the medical assistance program,34265
LB986,Hansen,Indefinitely postponed,Adopt the Neighborhood Improvement District Act and change provisions relating to special assessments for other improvement or development districts as prescribed,34248
LB987,Schumacher,Indefinitely postponed,Adopt the Uniform Regulation of Virtual-Currency Businesses Act,34121
LB988,Pansing Brooks,Indefinitely postponed,Adopt an affirmative consent standard with respect to sexual assault,34420
LB989,Wishart,Passed,"Authorize automated-driving-system-equipped vehicles, automated driving systems, and driverless-capable vehicles as prescribed",34326
LB990,Wayne,Passed,Create the offense of possession of a firearm by a prohibited juvenile offender,34458
LB990A,Wayne,Passed,Appropriation Bill,35964
LB991,Bolz,Indefinitely postponed,Create the Nebraska Integrated Education and Training Grant Program,34537
LB992,Bolz,Indefinitely postponed,Provide for release from a residential lease for a victim of domestic violence and eviction of a perpetrator of domestic violence,34386
LB993,Friesen,Passed,"Add, change, and eliminate provisions relating to 911 service system planning and funding",34446
LB993A,Friesen,Passed,Appropriation Bill,35965
LB994,Friesen,Passed,Create the Rural Broadband  Task Force and exempt dark fiber from sales tax,34425
LB994A,Friesen,Passed,Appropriation Bill,36035
LB995,Linehan,Indefinitely postponed,Require the filing of a statement of financial interests by individuals holding elective office of a school district under the Nebraska Political Accountability and Disclosure Act,33909
LB996,Crawford,Indefinitely postponed,Change defined terms and other provisions of the Nebraska Advantage Act,34235
LB997,Murante,Indefinitely postponed,Provide limits on salaries of administrative employees of political subdivisions,34485
LB998,Walz,Governor Veto,Create the Collaborative School Behavioral and Mental Health Program,34288
LB999,Vargas,Indefinitely postponed,Change provisions relating to the Student Discipline Act,34424
LB1000,Briese,Passed,Require a bond election under the Public Facilities Construction and Finance Act,34142
LB1001,Briese,Indefinitely postponed,Provide for a review of the financing of schools,34358
LB1002,Wishart,Indefinitely postponed,Create the Nebraska Film Office Fund,34581
LB1003,McDonnell,Passed,Change leave of absence without loss of pay provisions under the Military Code,34686
LB1004,Bolz,Indefinitely postponed,Provide for aging and disability resource centers as prescribed and eliminate references to demonstration projects,34116
LB1005,Kolterman,Passed,Change retirement provisions and University Trust Fund investment provisions,34379
LB1006,McCollister,Indefinitely postponed,Change provisions relating to rehearings under the Tax Equalization and Review Commission Act,34607
LB1007,Kolowski,Indefinitely postponed,Authorize school districts to levy a tax and establish a fund for facilities-related expenditures,34528
LB1008,Bostelman,Passed,"Change provisions relating to the Game Law, the compensation of certain commission members, the withholding of certain competitive information, certain privately developed renewable energy generation facilities, and certain scrap tire projects",34509
LB1009,Murante,Passed,Change a rural highway classification and maximum highway speed limits as prescribed,33960
LB1010,Hansen,Indefinitely postponed,Change procedures for determining competency to stand trial in counties containing a city of the primary class,34012
LB1011,Harr,Indefinitely postponed,Provide a duty for drivers approaching certain stopped vehicles on a roadway as prescribed under the Nebraska Rules of the Road,34594
LB1012,Harr,Passed,Authorize self-service storage facility operator insurance producer licenses,34468
LB1013,Pansing Brooks,Indefinitely postponed,Limit the habitual criminal enhancement to violent felonies,34679
LB1014,Pansing Brooks,Indefinitely postponed,"Name the Discriminatory Wage Practices Act, change provisions relating to wage discrimination on the basis of sex, and provide protections for employees relating to wage disclosure",34601
LB1015,Briese,Indefinitely postponed,Allow withholding from public of reports of injury under the Nebraska Workers' Compensation Act that reveal an employee's identity,34231
LB1016,Briese,Indefinitely postponed,Adopt the Money Transmission Fee Act and provide income tax credits,34597
LB1017,Krist,Withdrawn,Change and eliminate pipeline siting provisions and eminent domain provisions,34503
LB1018,Geist,Indefinitely postponed,"Provide for inadmissibility of audio and video recordings of legislative proceedings, require a notice regarding prohibited uses of such recordings, and provide that such recordings are not public records",34287
LB1019,Clements,Indefinitely postponed,Change boundaries of Nebraska planning and development regions,34529
LB1020,Crawford,Indefinitely postponed,Change provisions relating to limits on indebtedness from direct borrowing by cities and villages,34625
LB1021,Schumacher,Indefinitely postponed,Eliminate certain sales and use tax exemptions,34346
LB1022,Schumacher,Indefinitely postponed,Adopt the Irrigation Tax Act and change the valuation of agricultural land for property tax purposes,34038
LB1023,Schumacher,Indefinitely postponed,Change sunset dates on certain tax incentive programs,34464
LB1024,Wayne,Indefinitely postponed,Change references from Big Twelve Conference to Big Ten Conference in provisions requiring a stipend or restricting hours of participation for intercollegiate athletes,34659
LB1025,Wayne,Indefinitely postponed,Create the Building Codes Advisory Committee and change building code provisions,34036
LB1026,Wayne,Indefinitely postponed,"Authorize issuance of highway bonds, create a fund, and change existing highway funding provisions",34514
LB1027,Wayne,Indefinitely postponed,Provide for restoration of voting rights upon completion of a felony sentence or probation for a felony,34656
LB1028,Wayne,Indefinitely postponed,Adopt the Abandoned and Dilapidated Housing Act,34474
LB1029,Hansen,Indefinitely postponed,Change time for acceptance of a power of attorney,34003
LB1030,Friesen,Passed,Change the sales tax sourcing rules for certain motor vehicles and trailers,34427
LB1031,Friesen,Indefinitely postponed,"Change excavation notification and marking requirements and provide for large project planning meetings, rulemaking authority, and cost allocation under the One-Call Notification System Act",34172
LB1032,Murante,Indefinitely postponed,Provide for a statewide presidential primary election,34487
LB1033,Murante,Indefinitely postponed,Eliminate learning communities,34278
LB1034,Riepe,Passed,Change credentialing provisions for health care professions and occupations and licensure provisions for health care facilities and services and school-age child care programs and adopt the EMS Personnel Licensure Interstate Compact and the Psychology Interjurisdictional Compact,34440
LB1034A,Riepe,Passed,Appropriation Bill,36247
LB1035,Riepe,Indefinitely postponed,Change provisions relating to the Stroke System of Care Act,34746
LB1036,Kolowski,Passed,Change the expenditure limit for a recognition dinner under the Local Government Miscellaneous Expenditure Act,34703
LB1037,Baker,Indefinitely postponed,Change provisions of the Nebraska Political Accountability and Disclosure Act relating to a potential conflict of interest by an elected office holder of certain cities or villages or a school district,34702
LB1038,Thibodeau,Passed,Provide a deadline for electronic voter registration,34306
LB1039,Linehan,Indefinitely postponed,Increase the amount that may be required for a pet deposit under the Uniform Residential Landlord and Tenant Act,34619
LB1040,Albrecht,Passed,Provide for commemorative certificates of nonviable birth,34565
LB1041,Wishart,Indefinitely postponed,Require specific training for foster care licensees on sexual abuse,34608
LB1042,Howard,Indefinitely postponed,Change and eliminate provisions relating to nail technology,34573
LB1043,Lowe,Indefinitely postponed,Change provisions relating to reimbursement of common and contract carriers for transportation costs associated with certain agency clients as prescribed,34708
LB1044,Krist,Indefinitely postponed,Change provisions relating to providing social services relating to child abuse and neglect investigations,34677
LB1045,Schumacher,Indefinitely postponed,Adopt the Nebraska Excellence Fund Tax Credit Act,34735
LB1046,Bolz,Indefinitely postponed,Provide for a caseload ratio emergency declaration relating to health and human services,34732
LB1047,Harr,Indefinitely postponed,Change provisions under the Nebraska Uniform Power of Attorney Act relating to banks and other financial institutions,34002
LB1048,Harr,Indefinitely postponed,Change provisions relating to the personal exemption credit,34626
LB1049,Harr,Indefinitely postponed,Redefine low-speed vehicle,34461
LB1050,Harr,Indefinitely postponed,Provide an adjustment to income for certain charitable contributions,34609
LB1051,Pansing Brooks,Indefinitely postponed,Change provisions relating to family member visitation,34103
LB1052,Pansing Brooks,Passed,Require instruction and teacher education related to dyslexia,34380
LB1053,Wishart,Indefinitely postponed,Provide for a 10-year strategic plan by the Legislature's Planning Committee,34539
LB1054,Brewer,Indefinitely postponed,Change provisions relating to hearings before the Nebraska Power Review Board and electric generation using wind,34567
LB1055,Crawford,Indefinitely postponed,Create the Intern Nebraska Cash Fund and state intent regarding appropriations,34428
LB1056,Hansen,Indefinitely postponed,Provide for collection of data on student disciplinary actions,34603
LB1057,Kuehn,Indefinitely postponed,Change provisions relating to prescription drug monitoring,34663
LB1058,Halloran,Indefinitely postponed,Adopt the Faithful Delegate to Federal Article V Convention Act,34505
LB1059,Wayne,Withdrawn,"Prohibit certain appropriations to the Supreme Court, prohibit certain entities from accepting appropriations, and change provisions relating to the source of certain funds",34374
LB1060,Wayne,Indefinitely postponed,Adopt the Healthy Kids Act and require tests for lead-based hazards in housing,34639
LB1061,Wayne,Indefinitely postponed,State intent relating to appropriations relating to a grant program as prescribed ,34690
LB1062,McDonnell,Indefinitely postponed,State intent relating to appropriations for the Tobacco Prevention and Control Program,34518
LB1063,McDonnell,Indefinitely postponed,Provide funding to assist victims of traumatic brain injury and increase certain driver's license fees as a source of such funding,34263
LB1064,Murante,Indefinitely postponed,Require election officials to check voter records for deceased individuals and require the Secretary of State to check the citizenship status of all registered voters and applicants to register to vote,34488
LB1065,Murante,Passed,Provide for electronic poll books and change provisions relating to digital signatures,34683
LB1065A,Murante,Indefinitely postponed,Appropriation Bill,36569
LB1066,Murante,Indefinitely postponed,Require photographic identification for purposes of voting,34480
LB1067,Quick,Indefinitely postponed,Authorize a special tourism surcharge under the Business Improvement District Act,34734
LB1068,Murante,Indefinitely postponed,"Provide for seventeen-year olds to vote in special elections, provide requirements for adjusting political subdivision boundaries, and change voter registration, special election, recall, and initiative and referendum provisions",34740
LB1069,Brasch,Indefinitely postponed,Change provisions related to the Committee on Americanism,34510
LB1070,Brewer,Passed,Change an election requirement for school districts with fewer than twenty-five students in high school grades,34696
LB1071,Lindstrom,Indefinitely postponed,Adopt the Infrastructure Improvement and Replacement Assistance Act and provide for a turn back of state sales tax revenue,34616
LB1072,Linehan,Indefinitely postponed,Change a preference in awarding public contracts and eliminate reciprocal preference provisions,34723
LB1073,Crawford,Indefinitely postponed,Provide for additional information relating to foster care placements as prescribed,34712
LB1074,Vargas,Indefinitely postponed,Change provisions relating to individual income tax brackets and rates and the earned income tax credit,34743
LB1075,Friesen,Indefinitely postponed,Impose a fee on transfers of real estate,34733
LB1076,Friesen,Indefinitely postponed,Increase the documentary stamp tax and provide for the use of the revenue,34687
LB1077,Friesen,Indefinitely postponed,Eliminate levy limits for school districts,34563
LB1078,Crawford,Passed,"Change sibling placement and other foster care requirements, change sibling visitation, require reporting of sexual abuse, and eliminate certain obsolete provisions",34778
LB1079,Howard,Indefinitely postponed,Change report provisions relating to the Children's Residential Facilities and Placing Licensure Act,34777
LB1080,Hughes,Indefinitely postponed,Provide for Wildlife Conservation Plates,34318
LB1081,Education Committee,Passed,"Change education provisions regarding reporting, penalties, residency, boundaries, priority schools, subpoena authority, poverty, and limited English proficiency and adopt the Nebraska Reading Improvement Act",34292
LB1081A,Groene,Passed,Appropriation Bill,35708
LB1082,Vargas,Indefinitely postponed,"Require jails, law enforcement agencies, and the Nebraska State Patrol to provide public notice before entering into agreements to enforce federal immigration law and to allow audits of noncomplying entities",34752
LB1083,Hansen,Indefinitely postponed,Provide for discovery of telephone numbers and email addresses of witnesses in criminal cases,34453
LB1084,Briese,Indefinitely postponed,"Adopt the Property Tax Request Limitation Act, provide sunset dates for certain tax exemptions and incentives, and change other revenue and taxation provisions",34434
LB1085,Wayne,Indefinitely postponed,Change the Community Development Law and provisions relating to tax-increment financing,34141
LB1086,Wayne,Indefinitely postponed,Provide for intervention in certain proceedings involving juveniles as prescribed,34525
LB1087,Wayne,Indefinitely postponed,"Change tax provisions for cigars, cheroots, or stogies",34649
LB1088,Wayne,Indefinitely postponed,"Adopt the Nebraska Education Formula and the Remote Seller Sales Tax Collection Act, terminate the Tax Equity and Educational Opportunities Support Act and the Property Tax Credit Act, and eliminate certain tax exemptions",34033
LB1089,Smith,Passed,"Change provisions relating to confidential tax information, refundable income tax credits, and homestead exemptions",34134
LB1090,Smith,Passed,"Change provisions relating to income tax brackets, personal exemptions, standard deductions, and itemized deductions",34666
LB1090A,Smith,Passed,Appropriation Bill,35752
LB1091,Smith,Passed,Update references to the Internal Revenue Code,34791
LB1092,Smith,Indefinitely postponed,Change provisions relating to autocycles,34779
LB1093,Walz,Indefinitely postponed,Create the office of Inspector General of Nebraska Public Health,34650
LB1094,Hilgers,Indefinitely postponed,Provide for financial literacy and entrepreneurship academic content standards,34550
LB1095,Hilgers,Indefinitely postponed,Change the information included in certain tax notices and receipts,34689
LB1096,Hilgers,Indefinitely postponed,"Change provisions relating to state vehicles and workers' compensation claims, tort claims, and other claims against the state",34352
LB1097,Hilgers,Indefinitely postponed,Change provisions relating to treasurer's tax deeds,34208
LB1098,Hilgers,Passed,Change dollar threshold for certain purchasing requirements under the County Purchasing Act,34717
LB1099,Kuehn,Indefinitely postponed,Adopt the Legislative Ethics Act,34739
LB1100,Erdman,Indefinitely postponed,Change the valuation of agricultural land and horticultural land,34433
LB1101,Vargas,Indefinitely postponed,State intent relating to appropriations to behavioral health services providers,34647
LB1102,Friesen,Indefinitely postponed,"Change provisions relating to distribution of taxes collected, license renewals and fees, and the tax on gross proceeds for county and city lotteries",34780
LB1103,Friesen,Indefinitely postponed,Provide a minimum amount of state aid for each school district,34451
LB1104,Friesen,Indefinitely postponed,Change provisions relating to the special valuation of agricultural or horticultural land,34688
LB1105,Vargas,Indefinitely postponed,Change the transaction loan period under the Delayed Deposit Services Licensing Act,34555
LB1106,Linehan,Indefinitely postponed,Change requirements for overriding property tax limits,33914
LB1107,Linehan,Indefinitely postponed,"Change provisions relating to barber licensing and the Cosmetology, Electrology, Esthetics, Nail Technology, and Body Art Practice Act",34585
LB1108,Harr,Indefinitely postponed,"Authorize certain tax credits, change the sales tax rate, and provide for school foundation aid and certain grant programs",34691
LB1109,Harr,Indefinitely postponed,Create the Grow Nebraska Through Quality Employment Strategic Partnership,34716
LB1110,Vargas,Passed,Require annual reporting of school performance scores and classifications,34469
LB1111,Stinner,Indefinitely postponed,Adopt the Fiscal Stress Management Act,34217
LB1112,Vargas,Indefinitely postponed,Change provisions relating to placement and detention of juveniles and permit an additional use of funds under the Community-based Juvenile Services Aid Program,34648
LB1113,Walz,Indefinitely postponed,"Provide an exception for leasing dark fiber or providing broadband, Internet, telecommunications, or video services by an agency or political subdivision of the state",34711
LB1114,Walz,Indefinitely postponed,Provide for creation and maintenance of a statewide geographic information system map under the Nebraska Telecommunications Regulation Act,34289
LB1115,Murante,Indefinitely postponed,"Provide population requirements for establishing district boundary lines for legislative districts, Supreme Court districts, and certain political subdivisions",34651
LB1116,Linehan,Indefinitely postponed,Create the Quality Education Accountability Commission and the Quality Education Accountability Office,34502
LB1117,Crawford,Indefinitely postponed,Change certain cigarette and tobacco products tax rates,34738
LB1118,Krist,Indefinitely postponed,Create the Coordinated Reentry Council,34701
LB1119,Riepe,Passed,Adopt the Direct Primary Care Pilot Program Act and the Nebraska Right to Shop Act,34744
LB1120,Larson,Passed,Change provisions of the Nebraska Liquor Control Act and music licensing provisions,34726
LB1121,Larson,Passed,Adopt the Nebraska Uniform Protected Series Act,34523
LB1121A,Larson,Governor Veto,Appropriation Bill,35423
LB1122,Larson,Indefinitely postponed,Authorize testing of automated motor vehicles as prescribed,34745
LB1123,Groene,Indefinitely postponed,Provide for streamflow augmentation projects and retention of water rights as prescribed ,34713
LB1124,Groene,Indefinitely postponed,Provide notice and hearing requirements for public entities relating to land acquisition and ground water pump installations,34673
LB1125,Groene,Indefinitely postponed,Change school finance base limitation and local effort rate provisions,34353
LB1126,Bolz,Indefinitely postponed,Adopt the Sexual Assault Survivors' Bill of Rights Act,34742
LB1127,Kolterman,Indefinitely postponed,Provide additional fees for certain credentials under the Uniform Credentialing Act and create the Patient Safety Cash Fund,34198
LB1128,Wayne,Indefinitely postponed,"Prohibit counties, local governments, and certain state entities from spending legislative appropriations under certain conditions",34792
LB1129,Kuehn,Indefinitely postponed,Prohibit state employees from certain political activities,34429
LB1130,Kuehn,Indefinitely postponed,Provide a disclosure requirement for certain tax-exempt organizations under the Nebraska Political Accountability and Disclosure Act,34370
LB1131,Riepe,Indefinitely postponed,Define minor child relating to dissolution of marriage statutes,34719
LB1132,Pansing Brooks,Passed,"Require certain reporting by health care providers of injury from sexual assault, provide a procedure to set aside convictions of victims of sex trafficking and to expunge records, and provide for development and distribution of a statewide model anonymous reporting protocol",34753
LB1133,Wayne,Indefinitely postponed,"Adopt the Industrial Hemp Act, provide an exemption under the Uniform Controlled Substances Act, and eliminate a provision relating to industrial hemp research",34794
LB1134,Vargas,Indefinitely postponed,Adopt the Nebraska Worker Adjustment and Retraining Notification Act,34729
LB1135,Vargas,Indefinitely postponed,Adopt the Alternative Certification for Quality Teachers Act,34692
LB1136,Clements,Indefinitely postponed,Provide for custody and disposition of certain vehicles in possession of multistate auction dealers by treating such vehicles as abandoned vehicles,34697
LR261,Albrecht,,Congratulate Michelle Helt for being named the 2018 Nebraska Teacher of the Year,33950
LR262,Albrecht,,Congratulate the Pender Elementary School on their achievements,33948
LR263,Scheer,,Congratulate the University of Nebraska Women's Volleyball team for winning the 2017 NCAA Division I volleyball championship,34325
LR264,Scheer,,Congratulate the Norfolk Catholic High School football team on winning the 2017 Class C-1 state championship,34242
LR265,Riepe,,Express appreciation for the achievements of Ralston Public Schools Superintendent Mark Adler,34138
LR266,Hughes,Referral,"Urge the U.S. Dept. of the Interior, Bureau of Reclamation, the Nebr. congressional delegation, and the Game and Parks Commission to find a solution regarding policy changes that affect Hugh Butler Lake, Harry Strunk Lake, and Swanson Reservoir",34092
LR267,Harr,,Express sympathy to the family of Helen Condon Jenkins,33985
LR268,Krist,Indefinitely postponed,Resolution to Congress for convention of the states to propose an amendment to the U.S. Constitution,34517
LR269CA,Schumacher,Indefinitely postponed,Constitutional amendment to authorize the Legislature to delegate complete or partial sovereignty to one area of the state,34039
LR270CA,Kolowski,Indefinitely postponed,Constitutional amendment to reduce the minimum age in the constitutional requirement to provide free instruction,34024
LR271,Bostelman,,Congratulate the Wahoo High School volleyball team for winning the 2017 Class C-1 state championship,34412
LR272,Bostelman,,Congratulate the East Butler High School football team for winning the 2017 Class D-1 state championship,34413
LR273,Bostelman,,Congratulate the Bishop Neumann High School softball team for winning the 2017 Class C state championship,34414
LR274,Bostelman,,Congratulate the Yutan High School football team for winning the Class C-2 state championship,34415
LR275,Riepe,,Express appreciation for the service of Linda Richards,34436
LR276,Scheer,,Recognize the thirty-fifth anniversary of Nebraska's sister-state relationship with Taiwan,34544
LR277,Schumacher,Indefinitely postponed,Rescind any previous resolutions calling for U.S. Constitution Article V conventions,34401
LR278,Quick,,Celebrate the 40th year of Husker Harvest Days,34554
LR279,Quick,,Commemorate the 130-year anniversary of the Great Blizzard of 1888 and the heroism of Minnie Freeman,34552
LR280,Stinner,,Congratulate Mayor Kent Greenwalt for receiving the Star-Herald 2017 Citizen of the Year Award,34590
LR281CA,Morfeld,Indefinitely postponed,Constitutional amendment to state that affordable health care is a right and to expand eligibility under the medical assistance program,34280
LR282,Lindstrom,,Recognize Pacific Life Insurance Company on its 150th anniversary,34530
LR283,Brasch,,Recognize Sergeant Darwin Shaw for his years of service to the citizens of Nebraska and South Carolina and congratulate him on his retirement,34592
LR284,Brasch,,Recognize Deputy Fred Carritt for his years of service to the citizens of Nebraska and congratulate him on his retirement,34593
LR285CA,Murante,Indefinitely postponed,Constitutional amendment to eliminate the State Board of Education,34492
LR286,Krist,Indefinitely postponed,Resolution proposing an election to call a state constitutional convention to amend Article VIII and other revenue provisions of the Constitution of Nebraska,34765
LR287,Quick,,Congratulate Sharon Zavala on her success and her 1000th win as volleyball coach at Grand Island Central Catholic High School,34553
LR288,Bolz,Indefinitely postponed,Create the Child Welfare Death and Abuse Special Oversight Committee of the Legislature,34439
LR289CA,Krist,Indefinitely postponed,Constitutional amendment to change and provide legislative district redistricting standards and to provide congressional district redistricting standards,34718
LR290CA,Kuehn,Indefinitely postponed,Constitutional amendment authorizing the Legislature to value real property for property tax purposes at its market value on date of acquisition,34084
LR291,Kolowski,Indefinitely postponed,"Recommend that school administrators, teachers, parents, and students be educated about the potential health impact of heavy backpacks",34020
LR292,Clements,Indefinitely postponed,Encourage Nebraskans to show respect for Nebraska and its history and encourage recitation of a pledge,34102
LR293CA,Wishart,Indefinitely postponed,"Constitutional amendment providing a right to use or consume medical cannabis subject to laws, rules, and regulations",34720
LR294CA,Larson,Indefinitely postponed,"Constitutional amendment to allow the Legislature to authorize any game of chance, lottery, or gift enterprise and to provide for distribution of revenue",34512
LR295CA,Vargas,Indefinitely postponed,Constitutional amendment to change the annual legislative salary to fifty percent of the median household income,34675
LR296,Walz,Referral,Provide the Executive Board  of the Legislative Council appoint a special committee known as the State-Licensed Care Facilities Investigative Committee of the Legislature,34710
LR297,Ebke,,Congratulate the Crete High School softball team for winning the 2017 Class B state championship,34632
LR298,McCollister,,Congratulate the Omaha Westside girls' basketball team for winning the 2017-18 Metro Holiday Tournament,34751
LR299,Kolterman,,Congratulate the York High School football team for winning the 2017 Class B state championship,34762
LR300,Kolterman,,Congratulate Jill Johnson on being honored as the 2018 Assistant Principal of the Year,34763
LR301,Hilgers,,Congratulate Jack Niemann on achieving the rank of Eagle Scout,34843
LR302,Kolterman,,Congratulate the Seward Public Schools for receiving a 2017 NebraskARTS award,34913
LR303,Albrecht,,Congratulate Jon Pickinpaugh on receiving a Milken Educator Award,34819
LR304,Lowe,,Congratulate Roger Mathiesen on his many achievements over his career as head coach for the Kearney High School boys' track team,34935
LR305,Bostelman,,Congratulate the Schuyler Community Schools for receiving the 2017 NebraskARTS Award,34942
LR306,Clements,,Congratulate Terrell Dreamer on his induction into the Nebraska Baseball Hall of Fame,34947
LR307,Clements,,Congratulate the family of Floyd Thierolf on his induction into the Nebraska Baseball Hall of Fame,34946
LR308,Pansing Brooks,,"Congratulate the educators, administrators, and students of Lincoln High School on being named one of eight Schools of Opportunity nationwide",34990
LR309,Hughes,,Congratulate the family of Bill Cotton on his induction into the Nebraska Baseball Hall of Fame,34950
LR310,Kolowski,,Congratulate Gabrielle McGinn on receiving the Gatorade Nebraska Girls Cross Country Runner of the Year,35011
LR311,Kolterman,,Congratulate the Seward High School boys' bowling team on winning the 2017 Nebraska High School Bowling Federation Class B state championship,34993
LR312,Brasch,,Congratulate James Meiergerd for his incredible backward half-court shot and for being named an honorary member of the Harlem Globetrotters,34987
LR313,Lowe,,Extend sympathy to the family and friends of Allen Zikmund,35007
LR314,Ebke,,Congratulate the Bruning-Davenport-Shickley High School football team on winning the 2017 Eight Man-2 state championship,35002
LR315,Howard,,Congratulate Evan Schroder on achieving the rank of Eagle Scout,35131
LR316,Watermeier,,Congratulate Kadynce Mullins for receiving the 2018 Prudential Spirit of Community Award,35217
LR317,Brasch,,Congratulate Anna Vaughn as a Nebraska Distinguished Finalist for the 2018 Prudential Spirit of Community Award,35216
LR318,Scheer,,Congratulate the recipients of the Distinguished NEBRASKAlander Award and extend appreciation for their service to the State of Nebraska,35400
LR319,Quick,Referral,Interim study to determine a sustainable revenue source for the Nebraska Main Street Network,35001
LR320,Baker,,Congratulate Jetta Harvey for receiving the 2018 Prudential Spirit of Community Award,35296
LR321,Baker,,Congratulate Will Gleason on winning the Number 1 singles tennis title at the 2017 Class A boys state championship,35304
LR322,Baker,,Congratulate Joe Harris on winning the Number 2 singles tennis title at the 2017 Class A boys state championship,35305
LR323,Baker,,Congratulate Duncan Works and Nick O'Shea on winning the Number 1 doubles tennis title at the 2017 Class A boys state championship,35306
LR324,Baker,,Congratulate Grady Works and Caleb Bowman on winning the Number 2 doubles tennis title at the 2017 Class boys state championship,35307
LR325,Baker,,Congratulate the Lincoln Southwest High School boys tennis team on winning the 2017 Class A state championship,35308
LR326,Stinner,,"Congratulate Paul Garcia, Garrett Nelson, and Austin Garcia on their state wrestling championships",35382
LR327,Hughes,,Congratulate Aaron Hinojosa on his state wrestling championship,35399
LR328,Kolowski,,"Recognize Friday, March 2, 2018, as National Speech and Debate Education Day in the State of Nebraska",35403
LR329,Quick,,Congratulate Jonathan Novinski on his first place finish in the boys 500-yard freestyle at the 2018 State swimming and diving championship,35521
LR330,Lowe,,"Congratulate Lee Herrington, Phillip Moomey, Nick James, and Brayden Smith on their state wrestling championships",35350
LR331,Bolz,,Recognize René Ferdinand for his years of service to the State of Nebraska and his contributions to improve the lives of those with developmental disabilities,35186
