Document,Primary Introducer,Status,Description,Document ID
LB1042A,La Grone,Select File,Appropriation Bill,42229
LB1043,"Hansen, B.",Referral,Change provisions relating to regulation of health care facilities,40952
LB1044,"Hansen, B.",Referral,Change provisions relating to the practice of medical nutrition therapy,41248
LB1045,Brandt,Referral,Require the posting and reporting of tax incentive information under the Taxpayer Transparency Act,41277
LB1046,Friesen,Referral,Change provisions relating to taxes and fees on community antenna television service,41207
LB1047,Friesen,General File,Change provisions relating to semiannual statements of county treasurers,40993
LB1048,Quick,Referral,Create the offense of sexual assault by a school employee and provide notification to the Commissioner of Education,41321
LB1049,Bolz,Referral,Provide for participation in federal Child Care Subsidy child care assistance as prescribed,41203
LB1050,Vargas,Referral,Appropriate funds to the Coordinating Commission for Postsecondary Education,41480
LB1051,Wishart,Referral,Create the Intergenerational Care Facility Incentive Cash Fund and provide for grants,41403
LB1052,Wishart,General File,Change provisions regarding the preferred drug list under the Medical Assistance Act,41192
LB1053,Health and Human Services Committee,General File,Require rules and regulations for hospital and nursing facility medicaid reimbursement rates,41157
LB1054,Kolterman,Final Reading,Define the required beginning date and change deferment of payment provisions under certain retirement plans,41316
LB1055,Brewer,Select File,Change provisions for voting by mail in certain counties,41372
LB1056,Lowe,General File,Provide for temporary expansion of licensed premises under the Nebraska Liquor Control Act,40895
LB1056A,Lowe,General File,Appropriation Bill,42228
LB1057,Lowe,Referral,Change provisions regarding appeals of certain zoning decisions by county planning commissions and county boards,41238
LB1058,Howard,Referral,Adopt the Population Health Information Act,41511
LB1059,Howard,Referral,Change provisions relating to health care facility licensure,41413
LB1060,Cavanaugh,Select File,Include hair textures and protective hairstyles within the definition of race under the Nebraska Fair Employment Practice Act,41502
LB1061,Crawford,Final Reading,Change the Child Protection and Family Safety Act and eliminate a committee,41149
LB1062,Lathrop,Referral,Allow the Department of Correctional Services to establish a predischarge reentry pilot program,41485
LB1063,Lindstrom,Referral,Change provisions relating to the State Treasurer and treasury management,41048
LB1064,Briese,General File,Change provisions relating to the sale and use of tobacco products,41370
LB1065,Halloran,Referral,"Change provisions regarding pharmacies, pharmacists, and pharmacy personnel",41221
LB1066,Erdman,Referral,Change provisions for modifying school district boundaries,41329
LB1067,Erdman,Referral,Provide for the crossing of a controlled-access highway by an all-terrain vehicle or utility-type vehicle,41513
LB1068,Hunt,General File,Adopt the Interior Design Voluntary Registration Act,40893
LB1069,Bolz,Referral,Appropriate funds to the Board of Regents of the University of Nebraska,41423
LB1070,Murman,General File,Change a sales tax exemption relating to agricultural machinery and equipment,41320
LB1071,Hughes,Indefinitely postponed,Adopt the Wildlife Damage Recovery Act,40892
LB1072,Hughes,Referral,Authorize certain natural resources districts to issue flood protection bonds and use bond proceeds as prescribed,41365
LB1073,DeBoer,Referral,"Create the School Financing Review Commission, add basic funding aid, and change adjusted valuations, the local effort rate, and certification dates",41198
LB1074,Linehan,General File,Change provisions relating to the assessment of improvements on leased lands and the collection of certain fees and taxes,41194
LB1075,Linehan,Referral,Change tax provisions relating to net book value,41031
LB1076,Bolz,Referral,Change provisions relating to eligible programs for the Community College Gap Assistance Program Act,40719
LB1077,Wayne,Referral,Change legislative declarations and findings relating to traffic congestion in municipal areas,40848
LB1078,Wayne,Referral,Adopt the Municipal Inland Port Authority Act,41083
LB1079,Wishart,Referral,Appropriate funds to the Nebraska State Patrol,41498
LB1080,Lathrop,Select File,Require school policies that prohibit sexual conduct with students and former students,41314
LB1081,Morfeld,Referral,Change provisions on postconviction relief,40699
LB1082,Morfeld,Referral,Increase the indigent defense court filing fee,41572
LB1083,Morfeld,General File,Change provisions relating to the Meadowlark Program,41346
LB1084,Kolterman,Referral,Adopt the Nebraska Transformational Projects Act,41558
LB1085,Howard,Referral,Change terminology related to the Public Counsel,41499
LB1086,"Hansen, M.",General File,Provide for poll watchers under the Election Act,41039
LB1087,Friesen,Referral,Change provisions relating to partial payments of property taxes,41444
LB1088,Friesen,General File,Provide for personalized message specialty license plates,41418
LB1089,Vargas,Referral,Require students to complete the FAFSA prior to graduation from high school,41180
LB1090,Blood,Referral,"Allow local governing bodies to suspend liquor licenses for nonpayment of taxes, fees, and special assessments",41348
LB1091,Vargas,Referral,Adopt the Face Surveillance Privacy Act,41387
LB1092,Stinner,Withdrawn,Change and transfer contract provisions under the Medical Assistance Act and create a fund,41359
LB1093,Stinner,Referral,State intent regarding appropriations for nursing facility services under the medical assistance program,41358
LB1094,Murman,Referral,Change lien provisions on support order judgments,41072
LB1095,McDonnell,Referral,Authorize counties containing a city of the metropolitan class to establish juvenile justice programs and services,41282
LB1096,McDonnell,Referral,Appropriate funds to the Department of Correctional Services,41517
LB1097,McDonnell,Referral,Appropriate funds to the Supreme Court,41581
LB1098,McDonnell,Referral,Appropriate funds to the Department of Economic Development,41546
LB1099,Pansing Brooks,Referral,Create a fund under the Nebraska State Capitol Preservation and Restoration Act,40841
LB1100,Bolz,Referral,State intent regarding appropriations for mental health and behavioral health services,41032
LB1101,Halloran,Referral,Change the schedule of compensation for certain injuries resulting in disability under the Nebraska Workers' Compensation Act,41494
LB1102,Walz,Referral,Provide an appropriation for volunteer emergency medical care providers ,41304
LB1103,"Hansen, M.",Referral,Change requirements for lump-sum settlement approval or release by the Nebraska Workers' Compensation Court,41495
LB1104,Arch,Referral,Redefine a term under the Health Care Quality Improvement Act,41384
LB1105,"Hansen, B.",Referral,Change audit provisions under the Medical Assistance Act,41357
LB1106,Scheer,General File,Eliminate obsolete sales tax provisions,41566
LB1107,Scheer,Referral,Change property tax provisions relating to notice of preliminary valuations,41565
LB1108,Gragert,Referral,"Change provisions relating to property under the Uniform Disposition of Unclaimed Property Act, the School Employees Retirement Act, and the Uniform Residential Landlord and Tenant Act",41046
LB1109,Chambers,Referral,Provide a sales tax exemption for the furnishing of water service,41617
LB1110,La Grone,General File,Change procedures for calling a school bond election,41525
LB1111,McDonnell,Referral,Create a grant program for the State Treasurer to award private donations and temporary school funds to common schools as prescribed,41184
LB1112,Kolowski,Referral,Change provisions relating to payment for sexual assault forensic examinations,41523
LB1113,Kolowski,Referral,Provide that photographing or recording a peace officer is not obstruction of justice,41587
LB1114,"Hansen, M.",Referral,Change election provisions for sanitary and improvement districts,41264
LB1115,"Hansen, M.",Referral,Change provisions relating to the revocation of instruments under the Nebraska Uniform Real Property Transfer on Death Act,41167
LB1116,Morfeld,Referral,Adopt the New School Construction and Water Access Act,40934
LB1117,Pansing Brooks,Referral,Change sentencing provisions for crimes committed by a person under twenty-one years of age and change provisions relating to jurisdiction over juveniles,41251
LB1118,Scheer,Referral,Provide for grandparent visitation,41363
LB1119,La Grone,General File,Restrict special elections under the Election Act as prescribed,41590
LB1120,La Grone,General File,Restrict special elections under the Election Act as prescribed,41591
LB1121,La Grone,General File,Change incumbent filing deadlines and remove obsolete election provisions,41592
LB1122,La Grone,General File,Change provisions regarding counting boards for early voting,41593
LB1123,Lindstrom,General File,Redefine the term security to include certain student loans under the Public Funds Deposit Security Act,41596
LB1124,Howard,General File,Adopt the Opioid Prevention and Treatment Act,41317
LB1125,Cavanaugh,Referral,Provide a new homestead exemption and authorize the late filing of homestead exemption applications,41355
LB1126,Vargas,Referral,"Change attorney's fees, penalties, and interest provisions under the Nebraska Workers' Compensation Act",41549
LB1127,Vargas,Referral,Change and provide contempt powers for the Nebraska Workers' Compensation Court,41548
LB1128,Vargas,Referral,Provide an exception for a claim based on bad faith and a limitation of action under the Nebraska Workers' Compensation Act,41551
LB1129,Vargas,Referral,Change evasion of law provisions and ensure certain coverage under the Nebraska Workers' Compensation Act,41550
LB1130,Groene,Select File,Change provisions relating to agreements and application deadlines under the Mutual Finance Assistance Act,41135
LB1131,Groene,Select File,"Update academic accreditation provisions, change certain medical record fees, tax levy notice and state aid provisions, school and school district provisions, and multicultural education provisions, and require a suicide hotline",41058
LB1132,Wayne,Referral,Change provisions relating to net metering,41459
LB1133,Wayne,Referral,Increase caps on medical malpractice liability,41526
LB1134,Wayne,Referral,Change enrollment option limits and provisions for part-time enrollment in schools,41349
LB1135,Wayne,Referral,Provide duties for a city attorney of a city of the metropolitan class and provide a prosecutorial exception for city and village attorneys,40861
LB1136,Williams,General File,Prescribe when an interest in a contract is prohibited and eliminate a prohibition against such interest by a public power and irrigation district board member,41568
LB1137,Lathrop,Referral,Provide for class certification and removal to district court for certain cases under the Administrative Procedure Act,41128
LB1138,Wishart,Referral,Establish a dementia registry,41361
LB1139,Wishart,Referral,Provide for Pets for Vets license plates,41589
LB1140,Health and Human Services Committee,Select File,Change provisions relating to youth rehabilitation and treatment centers and placement of juveniles,41439
LB1141,Health and Human Services Committee,Referral,Require the Department of Health and Human Services to develop operations plans for the youth rehabilitation and treatment centers,41237
LB1142,Health and Human Services Committee,Referral,Provide for emergency plans at the youth rehabilitation and treatment centers,41232
LB1143,Health and Human Services Committee,Referral,Provide duties for the Department of Health and Human Services with respect to establishment of an inpatient adolescent psychiatric unit,41206
LB1144,Health and Human Services Committee,Select File,"Change provisions relating to youth rehabilitation and treatment centers and state institutions, create the Youth Rehabilitation and Treatment Center Special Oversight Committee of the Legislature, and provide duties for the Public Counsel ",41064
LB1145,Health and Human Services Committee,Referral,Require the Department of Health and Human Services to develop and implement policies regarding use of mechanical restraints and transportation of juveniles,41519
LB1146,Howard,Referral,Appropriate funds for the Youth Rehabilitation and Treatment Center-Kearney,41394
LB1147,Vargas,Referral,Provide duties for the Department of Health and Human Services regarding the youth rehabilitation and treatment centers,41421
LB1148,Vargas,Select File,Provide and change requirements for reports of abuse and neglect and placement and treatment of juveniles,41449
LB1149,Vargas,Referral,Change provisions relating to the Office of Juvenile Services,41450
LB1150,Brandt,General File,"Require the youth rehabilitation and treatment centers to be fully operational by July 1, 2021",41543
LB1151,Vargas,Referral,Redefine eligible student and provide for prioritization of awards under the Nebraska Opportunity Grant Act,41479
LB1152,Halloran,Select File,Change provisions relating to hemp,40889
LB1153,Vargas,Referral,Change provisions for diploma of high school equivalency testing,41196
LB1154,"Hansen, M.",Referral,Appropriate funds to the State Department of Education,41425
LB1155,Vargas,General File,Adopt the Middle Income Workforce Housing Investment Act and transfer funds from the General Fund,41599
LB1156,Vargas,Referral,Provide for a statewide school panic button program,41381
LB1157,Vargas,Referral,Provide for counting Nebraska residents in Nebraska prisons for redistricting purposes,41560
LB1158,Arch,General File,Provide information on job-skills programs to applicants for medical assistance,40984
LB1159,Stinner,General File,Change certain use restrictions and provide for unlimited license examination attempts under the Pesticide Act,41541
LB1160,"Hansen, M.",Referral,Adopt the Nebraska Workforce and Education Reporting System Act,41487
LB1161,"Hansen, M.",Referral,Appropriate funds to the Department of Health and Human Services,41588
LB1162,Wishart,Referral,Adopt the Fueling Station Tax Credit Act,41263
LB1163,Wayne,Referral,Provide for transportation and storage of alcohol by retail licensees for customer pickup,41173
LB1164,Walz,Referral,Change terminology related to disability in civil rights provisions,41540
LB1165,Stinner,Referral,Eliminate the Nebraska Brand Committee and provide powers and duties for the Department of Agriculture under the Livestock Brand Act,41025
LB1166,Brewer,Select File,Change school district membership requirements as prescribed,41631
LB1167,Albrecht,Referral,Require members of the public to be allowed to speak at each meeting subject to the Open Meetings Act,41478
LB1168,Kolowski,Referral,"Adopt the College Credit Testing Fee Reduction Program Act and the Career-Readiness and Dual-Credit Education Grant Program Act, add a fund to the Access College Early Scholarship Program Act, and change provisions relating to the State Lottery Operation Trust Fund",40773
LB1169,Cavanaugh,Referral,Create the Nebraska Integrated Juvenile Data Governing Body and the Nebraska Juvenile Justice Information System,40918
LB1170,Cavanaugh,Referral,"Provide for implicit bias training, coverage under the medical assistance program for doula services and postpartum women, instruction to health professionals, and a pilot program",41328
LB1171,Cavanaugh,Referral,Change provisions under the Healthy Pregnancies for Incarcerated Women Act,41327
LB1172,Cavanaugh,Referral,Change provisions relating to juveniles and provide duties for the Department of Health and Human Services,41325
LB1173,Erdman,Referral,"Provide for limited transferable permits to hunt either antelope, deer, or elk",41497
LB1174,Briese,Referral,Change licensure provisions under the State Electrical Act,41578
LB1175,Briese,Referral,Impose a tax on cash devices under the Mechanical Amusement Device Tax Act,41542
LB1176,Briese,Referral,"Change provisions relating to the sale of tobacco products, electronic nicotine delivery systems, and alternative nicotine products",41559
LB1177,Hunt,Referral,Eliminate oath for teachers and other school employees,41188
LB1178,Wayne,General File,Prohibit land banks from entering into certain agreements to temporarily hold real property,40765
LB1179,Wayne,Referral,Adopt the ImagiNE Small Business and Urban Revitalization Act,41015
LB1180,Wayne,Referral,Change provisions regarding alternate jurors,41623
LB1181,Wayne,Referral,"Adopt the Fair Sentencing Act and change provisions relating to mandatory minimums, the habitual criminal enhancement, and pretrial detention",40767
LB1182,Wayne,Referral,Provide for notice of new drug or biologics license applications and for a study of drug costs,41380
LB1183,Arch,Select File,"Adopt the Population Health Information Act, create the Health Information Technology Board, and change prescription drug monitoring program and statewide health information exchange provisions",41512
LB1184,Arch,Referral,Require standards for certain psychiatric services under the Medical Assistance Act,41536
LB1185,Health and Human Services Committee,Select File,Change provisions relating to criminal history record information checks for child care staff members,41084
LB1185A,Howard,Select File,Appropriation Bill,42602
LB1186,Hilgers,Select File,Require salary to be paid to injured school employees as prescribed,41202
LB1187,La Grone,Referral,Change provisions relating to the Occupational Board Reform Act,40780
LB1188,Howard,Select File,Change provisions relating to youth rehabilitation and treatment centers,41538
LB1189,McDonnell,Referral,Adopt the Firefighter Cancer Benefits Act and provide an income tax exemption for such benefits,41492
LB1190,Briese,Referral,Provide for grandparent visitation when the parents of the child remain married,41647
LB1191,Howard,Referral,"Require the Department of Health and Human Services, the Office of Juvenile Services, and the Department of Correctional Services to allow employees to speak to members of the Legislature and the Public Counsel",41604
LB1192,Linehan,Referral,Limit the total amount reimbursed by the state for homestead exemptions,41567
LB1193,Linehan,Referral,"Change election provisions for certain bond issue, tax levy, and property tax limitation questions",41375
LB1194,Walz,Referral,Change population threshold for appointment of public defenders in certain counties,40744
LB1195,Morfeld,Referral,Change provisions regarding access to public records,40944
LB1196,Morfeld,Referral,Adopt the Pharmacy Benefit Manager Regulation Act and require an audit under the Medical Assistance Act,41521
LB1197,Morfeld,Referral,Change distribution of legislative journals and session laws to the UNL College of Law,41335
LB1198,Stinner,Passed,Appropriate funds for the Governor's Emergency Program - COVID-19,41600
LB1199,Lindstrom,General File,Change provisions relating to motor vehicle service contract reimbursement insurance,41078
LB1200,Brewer,Referral,Rename the Livestock Brand Act and the Nebraska Brand Committee and change provisions relating to livestock,41603
LB1201,Bostelman,General File,Create the Flood Mitigation and Planning Task Force,41601
LB1202,Linehan,Referral,Adopt the Opportunity Scholarships Act and provide for tax credits,40666
LB1203,Linehan,Referral,Change provisions relating to an income tax deduction for dividends received from certain corporations,41354
LB1204,Cavanaugh,Referral,Require a family support waiver under the Medical Assistance Act and provide for a pilot family support program under the Disabled Persons and Family Support Act,41535
LB1205,McCollister,Referral,Adopt the Renewable Energy Standards Act,40901
LB1206,Vargas,Referral,Require reporting to the Nebraska Early Childhood Professional Record System,41552
LB1207,McCollister,General File,Adopt the Redistricting Act,41379
LB1208,Vargas,Referral,"Change provisions relating to restrictive housing, immediate segregation, discipline, and other conditions of confinement in state correctional facilities",41595
LB1209,Vargas,Referral,Provide a diversion program for caregivers,41516
LB1210,Vargas,Referral,Create the offense of sexual exploitation of a student,41619
LB1211,"Hansen, B.",Referral,Change requirements for the preparation of proposed budget statements under the Nebraska Budget Act,41182
LB1212,"Hansen, B.",Referral,Adopt the Property Tax Request Act,41388
LB1213,"Hansen, B.",Referral,Change tax and school funding provisions,41181
LB1214,Friesen,Referral,Adopt the Rural Economic Development Grant Act,41537
LB1215,Walz,Referral,Appropriate funds to the Department of Health and Human Services,41300
LB1216,Vargas,Referral,Adopt the H3 Rural Renewal Award Act,41569
LB1217,Wayne,Referral,Require individualized response plans following a report of certain types of incidents involving students,41518
LB1218,Wayne,Referral,Adopt the Nebraska Historically Underutilized Business Program Act,41391
LB1219,Wayne,Referral,Change provisions of law relating to hemp and adopt the Nebraska Hemp Transportation and Sales Licensing Act,41576
LB1220,Wayne,Referral,Authorize High-Wage Jobs and Capital Investment Creation Fund entities,41483
LB1221,Wayne,Referral,Change controlled substance schedules for certain federally approved drugs containing derivatives of cannabis,41573
LR279CA,Scheer,General File,Constitutional amendment to authorize an increase in the number of members of the Legislature,41131
LR280CA,Wayne,Referral,Constitutional amendment to change legislative term limits to three consecutive terms,41191
LR281CA,McCollister,Referral,Constitutional amendment to allow the Legislature to enact legislation authorizing courts to reduce sentences,41225
LR282,Erdman,Referral,Recognize Harold Dean Thayer as the original creator of the Tin Roof Sundae and declare the Tin Roof Sundae to be the sundae of the State of Nebraska,40888
LR283CA,Brewer,Referral,Constitutional amendment to change qualifications of electors,40924
LR284CA,La Grone,Referral,Constitutional amendment to eliminate the state income tax over a four-year period,40967
LR285CA,Brewer,Referral,Constitutional amendment to provide for use of lottery proceeds for prison overcrowding prior to use for the Nebraska Environmental Trust Act,40968
LR286CA,Cavanaugh,Referral,Constitutional amendment to remove felony convictions other than treason from being a disqualification for voting,40789
LR287,Erdman,,"Recognize the outstanding aviation achievements of King Robert Rhiley, Jr.",40982
LR288,Slama,Referral,Urge Congress and the United States Corps of Engineers to prioritize flood control as a top priority for the management of water systems under their authority in the Missouri River Mainstream Reservoir System Water Control Manual,40978
LR289,Blood,,Congratulate the Bellevue West High School football team on winning the 2019 Class A state championship,41281
LR290,Hughes,,Congratulate the Imperial Chapter of the National FFA Organization for winning the National Parliamentary Procedure Leadership Development Event at the Ninety-Second National FFA Convention,41154
LR291,Hughes,,Congratulate Jozie Schilke for winning the Most Outstanding Member award at the Ninety-Second National FFA Convention,41155
LR292CA,La Grone,Referral,Constitutional amendment to require verification of identity prior to voting,41177
LR293,Albrecht,,Congratulate Allen J. Beermann on his many accomplishments and congratulate him on his retirement,41275
LR294,Kolowski,Referral,Review various climate-related findings and acknowledge an anthropogenic climate and ecological crisis,41145
LR295CA,Wayne,Referral,"Constitutional amendment to allow the Legislature to authorize, regulate, and tax any game of chance",40728
LR296,Clements,,Congratulate Dwight Clements on the celebration of his one hundredth birthday,41414
LR297,Hilkemann,Referral,"Provide each resolution petitioning Congress to call for a constitutional convention under Article V of the Constitution included in this resolution be automatically rescinded if the convention is not called on or before January 1, 2021",41308
LR298,Howard,Referral,Provide the Executive Board appoint a special committee of the Legislature to be known as the Youth Rehabilitation and Treatment Center Special Oversight Committee of the Legislature,41204
LR299,Bolz,,Congratulate Mitchell Texel on achieving the rank of Eagle Scout,41475
LR300CA,Erdman,Referral,Constitutional amendment to prohibit all forms of taxation other than a consumption tax,41385
LR301,McCollister,,Congratulate Dr. Kevin Corley for having the Dr. Kevin Corley Endowed Chair In Pediatric Endocrinology at Children's Hospital and Medical Center in Omaha named in his honor,41405
LR302,Hilkemann,,Recognize the one hundredth anniversary of the American Automobile Association's School Safety Patrol program in Nebraska,41503
LR303,Gragert,,Congratulate the Hartington-Newcastle one act team on winning the 2019 Class C-2 play production championship,41393
LR304,Lowe,,Congratulate Patty Moore for receiving the Daisy Award for Extraordinary Nurses ,41491
LR305,Kolterman,,Congratulate McCool Junction Public Schools for receiving a 2019 NebraskARTS award,41544
LR306,Wishart,Referral,Urge Congress and the President of the United States to enact H. R. 1878 to fully fund the Individuals with Disabilities Education Act,41682
LR307,McCollister,,Congratulate Drew Gerken for being recognized for his service to the Omaha community,41577
LR308,Murman,,Congratulate Daniel deFreese on achieving the rank of Eagle Scout,41712
LR309,Briese,,Congratulate Megan Helberg for being named the 2020 Nebraska Teacher of the Year,41669
LR310,Briese,,Recognize the service of Alex Kerkman and Christian Zuhlke and congratulate them on graduating from the United States Army Ranger School,41668
LR311,Briese,,Congratulate Alyssa Moser for being elected Governor of the 2019 Cornhusker Girls State,41667
LR312,Lathrop,,Congratulate Tyler Richards on achieving the rank of Eagle Scout,41637
LR313,Brewer,,Congratulate the American Legion on its 101st anniversary,41913
LR314,Kolterman,,Interim study to review the most recent experience study required for all retirement systems administered by the Public Employees Retirement Board,41925
LR315,Kolterman,,"Interim study to review a separate compliance audit obtained by the Public Employees Retirement Board, as required under section 84-1503, of the state-administered retirement systems",41760
LR316,Kolterman,,Interim study to examine the public employees retirement systems administered by the Public Employees Retirement Board,41758
LR317,Kolterman,,Interim study to carry out section 13-2402 which requires the Nebraska Retirement Systems Committee to monitor defined benefit plans administered by political subdivisions,41759
LR318,Kolterman,,Interim study to review progress in complying with sections of statute which require transferring management of the Omaha Schools Employee Retirement System to the Public Employees Retirement Board,41761
LR319,Kolterman,,Recognize and thank Tom Sieck for his forty years of service on public power district boards,41823
LR320,Scheer,,Congratulate Jim and Susanne Blue for receiving the Distinguished NEBRASKAlander Award,41981
LR321,Scheer,,Congratulate Keith and Doris Olsen on receiving the Distinguished NEBRASKAlander Award,41979
LR322,Scheer,,Congratulate David G. Brown on receiving the Distinguished NEBRASKAlander Award,41980
LR323,Lindstrom,,"Congratulate Sage Kehr on receiving the Prudential Spirit of 
Community Award",42019
LR324,Bolz,,Recognize Ken Malone for 44 years in education and congratulate him on his retirement,42053
LR325,Howard,,Congratulate Leona R. Doll on her 100th birthday,41944
LR326,Wishart,,"Recognize Leonard Mozer for his lifetime of public service to the Lincoln community, including his distinguished 62-year career as the owner of Leonard's Unfinished Furniture",41950
LR327,Kolterman,,Congratulate Justin Mitchell Slawnyk on achieving the rank of Eagle Scout,42162
LR328,Stinner,,"Recognize Fred Lockwood for his lifetime of public service, including his thirty-two years of service on the Nebraska Economic Forecasting Advisory Board",42185
LR329,Howard,,Recognize March 2020 as MS Awareness Month in Nebraska,41267
LR330,Hilkemann,,Recognize March 2020 as Problem Gambling Awareness Month in Nebraska,42129
LR331,Brewer,,"Recognize June 2020 as Post-Traumatic Stress Injury Awareness Month in Nebraska, and June 27, 2020, as Post-Traumatic Stress Injury Awareness Day in Nebraska",42320
LR332,Crawford,,Congratulate Garrett Grice on his state wrestling championship,42370
LR333,McDonnell,,"Interim study to examine the possibility of placing one or more reservoirs on the Platte River and its tributaries for the purpose of flood control, hydroelectric energy, recreation, economic development, and environmental stewardship",42342
LR334,Brewer,,"Express sympathy to the family of Charles ""Chuck"" Trimble and recognize his service to native peoples",42383
LR335,Hilkemann,,Congratulate The Very Reverend Craig Loya on his election as the Tenth Bishop of the Episcopal Church in Minnesota and thank him for his ministry in the State of Nebraska,42379
LR336,Stinner,,Congratulate nineteen boys from District 48 on their hard work to compete in the 2020 Nebraska State Wrestling Championship,42369
LR337,Brandt,,Interim study to reexamine which Nebraska-grown food products can feasibly be used for school meals and snacks,42407
LR338,Halloran,,Congratulate the Hastings St. Cecilia High School girls' basketball team on winning the 2020 Class C-2 state championship,42533
LR339,Brandt,,Congratulate the Crete High School girls' basketball team on winning the 2020 Class B state tournament,42505
LR340,Stinner,,Interim study to examine the extent of surface water irrigation in Nebraska and the condition of the surface water irrigation projects,42519
LR341,Halloran,,Congratulate the Hastings High School wrestling team on winning the 2020 Class B state championship,42534
LR342,Gragert,,Congratulate the Wynot High School girls' basketball team on winning the 2020 Class D-2 state championship,42538
LR343,"Hansen, B.",,Congratulate Nathaniel Bonacci on achieving the rank of Eagle Scout,42570
LR344,Kolterman,,Recognize the collaborative efforts to prevent and reduce Human Immunodeficiency Virus,42536
LR345,McDonnell,,Interim study to examine efforts to protect Nebraska's archaeological and paleontological resources,42395
