Document,Primary Introducer,Status,Description,Document ID
LB304,McGill,Indefinitely postponed,Provide for treatment of sexually transmitted diseases as prescribed,12670
LB305,Larson,Passed,Change permitted uses of the Commercial Feed Administration Cash Fund and require the Director of Agriculture to report regarding implementation of a state meat and poultry inspection program,12244
LB305A,Larson,Passed,Appropriation Bill,14393
LB306,Larson,Indefinitely postponed,Require certain entities to provide care and shelter to equine animals,12443
LB307,Karpisek,Indefinitely postponed,Require continued DROP contributions under the Nebraska State Patrol Retirement Act,12555
LB308,Urban Affairs Committee,Passed,Provide terms of office for certain municipal officers,12269
LB309,Urban Affairs Committee,Passed,"Provide for reapportionment of special assessments made by a city of the first class, city of the second class, or village as prescribed",12274
LB310,McGill,Passed,Change provisions relating to protection orders,11915
LB311,Karpisek,Passed,Change penalties of out-of-state licensees under the Nebraska Liquor Control Act,12479
LB312,Coash,Indefinitely postponed,Adopt the Brain Injury Act to provide ongoing support for veterans with brain injury,11956
LB313,Nordquist,Indefinitely postponed,Adopt the Tobacco-Free Schools Act and change school accreditation provisions,12167
LB314,Karpisek,Passed,Provide an exception for wine retailers relating to certain sales practices,12481
LB315,Langemeier,Passed,Permit organization as a corporation or professional corporation by a designated broker under the Nebraska Real Estate License Act,12115
LB316,Heidemann,Indefinitely postponed,Change provisions relating to the practice of optometry,12510
LB317,Conrad,Indefinitely postponed,Adopt the Nebraska Revised Uniform Unincorporated Nonprofit Association Act,11695
LB318,Cornett,Indefinitely postponed,Redefine qualified claimant for homestead exemption purposes,12011
LB319,Cornett,Indefinitely postponed,Change reimbursement for homestead exemptions,12012
LB320,Cornett,Indefinitely postponed,Change homestead exemption income limitations,12617
LB321,Cornett,Indefinitely postponed,Change calculations relating to homestead exemptions,12013
LB322,Cornett,Indefinitely postponed,Provide requirements for prescription drug insurance,12003
LB323,Cornett,Indefinitely postponed,Change the Nebraska Advantage Act,12521
LB324,Howard,Indefinitely postponed,Require fetal alcohol determination prior to adoption of a state ward,11730
LB325,Howard,Indefinitely postponed,Appropriate funds for behavioral health care in Region 6 as prescribed ,12311
LB326,Janssen,Passed,Eliminate committees on intergovernmental cooperation,12199
LB327,Campbell,Indefinitely postponed,Change motor vehicle fees and distribution of the proceeds,11955
LB328,Fischer,Indefinitely postponed,Provide for amendment of hydropower appropriations as prescribed ,12551
LB329,Cook,Passed,Update the International Energy Conservation Code and change Nebraska Energy Code provisions,11787
LB330,Cook,Indefinitely postponed,Change requirements for dental hygienists in public health-related settings,12432
LB331,Education Committee,Passed,Change provisions relating to an educational telecommunications network,12196
LB332,Education Committee,Passed,Change compensation provisions for the Board of Educational Lands and Funds,12161
LB333,Education Committee,Passed,Change allocation provisions relating to the Education Innovation Fund,12559
LB334,Education Committee,Passed,Change and eliminate certain postsecondary education positions and programs,12162
LB335,McGill,Passed,Provide for the waiver of municipal bidding procedures,12271
LB336,Karpisek,Indefinitely postponed,Authorize outside employment for Nebraska Liquor Control Commission employees,12483
LB337,Fulton,Passed,Change timeframes for audits by the Auditor of Public Accounts,12015
LB338,Howard,Indefinitely postponed,Provide preference requirements for state service and personal property contracts,12382
LB339,Ashford,Indefinitely postponed,Change Nebraska Juvenile Code predisposition evaluation procedures,11786
LB340,Dubas,Indefinitely postponed,Adopt the Hazardous Liquid Pipeline Notification Act,12410
LB341,Smith,Indefinitely postponed,Include benefits under the Nebraska Workers' Compensation Act as income for support payments,12293
LB342,Brasch,Passed,Change election hours for drainage districts,12668
LB343,Brasch,Indefinitely postponed,Change land surveyor registration requirements,11808
LB344,Ashford,Indefinitely postponed,Provide for an interjurisdictional planning commission for counties containing a city of the metropolitan class,11975
LB345,Conrad,Passed,Adopt the Small Business Innovation Act,12645
LB345A,Conrad,Passed,Appropriation Bill,14100
LB346,Conrad,Indefinitely postponed,Authorize contempt powers for Nebraska Workers' Compensation Court,12651
LB347,McCoy,Passed,Authorize interest-bearing trust accounts under the Nebraska Real Estate License Act,12035
LB348,Lautenbaugh,Indefinitely postponed,Change employer liability provisions under the Nebraska Workers' Compensation Act,12295
LB349,Lautenbaugh,Indefinitely postponed,Change demand for trial by jury provisions,12629
LB350,Lautenbaugh,Indefinitely postponed,Change medical lien and personal injury damage suit provisions,12630
LB351,Lautenbaugh,Indefinitely postponed,Change court procedure relating to substitution of parties,12632
LB352,Lautenbaugh,Indefinitely postponed,Provide airport hazard area dimensions under the Airport Zoning Act,12628
LB353,Lautenbaugh,Indefinitely postponed,"Change provisions relating to towing of vehicles and exemptions from size, weight, and load restrictions",12631
LB354,Carlson,Indefinitely postponed,Change funding provisions for the Weight and Measures Act,12185
LB355,Carlson,Indefinitely postponed,Provide for an agricultural trade representative and funding intent,12183
LB356,Carlson,Indefinitely postponed,Authorize funding for administration of the Beginning Farmer Tax Credit Act,12184
LB357,Ashford,Veto Overridden,Change and eliminate provisions relating to increases in local option sales tax,12077
LB358,Haar,Indefinitely postponed,Change provisions relating to sales taxation of net metering,12610
LB359,Haar,Indefinitely postponed,Change a renewable energy tax credit,12609
LB360,Cornett,Passed,Change provisions governing tax credits for energy generation facilities and property taxation,12368
LB361,Cornett,Indefinitely postponed,Set the salary of members of the Tax Equalization and Review Commission,12009
LB362,Cornett,Indefinitely postponed,Provide tax incentives for renewable energy projects under the Nebraska Advantage Act,12387
LB363,Cornett,Indefinitely postponed,Change provisions relating to the Tax Equalization and Review Commission and property taxes and provide a duty for the Secretary of State,12040
LB364,Fischer,Indefinitely postponed,Change provisions relating to calculation of state aid to schools,12354
LB365,Sullivan,Indefinitely postponed,Change access provisions for voter information and voter registration registers,12501
LB366,McCoy,Passed,Change provisions relating to the Nebraska Environmental Trust Board,12688
LB367,McCoy,Indefinitely postponed,Change balloting and vacancy provisions for presidential electors,12233
LB368,Brasch,Passed,Change nomination provisions for partisan offices,12503
LB369,Howard,Indefinitely postponed,Require state agencies to develop and implement energy conservation plans,12056
LB370,Wightman,Passed,Change provisions relating to collection of delinquent real property taxes by sale of real property,12673
LB371,Schumacher,Indefinitely postponed,Provide for an unfair insurance trade practice relating to public officials,12653
LB372,Adams,Indefinitely postponed,Change provisions relating to postsecondary course and program offerings,12171
LB373,Speaker Flood,Passed,Provide for deficit appropriations,12377
LB374,Speaker Flood,Passed,Appropriate funds for state government expenses,11997
LB375,Speaker Flood,Passed,Appropriate funds for salaries of members of the Legislature,11998
LB376,Speaker Flood,Passed,Appropriate funds for salaries of constitutional officers,11999
LB377,Speaker Flood,Passed,Appropriate funds for capital construction,12000
LB378,Speaker Flood,Passed,Provide for fund transfers and change provisions relating to various funds,12391
LB379,Speaker Flood,Passed,Transfer funds from the Cash Reserve Fund,12376
LB380,Speaker Flood,Passed,Change and eliminate assessment and distribution of depreciation charges relating to state buildings,12160
LB381,Speaker Flood,Indefinitely postponed,"Change provisions relating to educational service units, withdraw from the Compact for Education, and eliminate a student achievement coordinator",12378
LB382,Nordquist,Passed,Change deposit and contribution rates for certain retirement systems and calculation of state aid for schools,12383
LB382A,Nordquist,Passed,Appropriation Bill,14387
LB383,Cornett,Passed,"Eliminate state aid for municipalities, counties, and natural resources districts",12671
LB384,Cornett,Passed,"Change property tax provisions and membership, powers, and duties of the Tax Equalization and Review Commission",12348
LB384A,Cornett,Passed,Appropriation Bill,14427
LB385,Utter,Passed,Change and terminate provisions of the Low-Income Home Energy Conservation Act,11894
LB386,Heidemann,Passed,Provide job training grants for interns,11922
LB387,Hadley,Passed,Adopt the Business Innovation Act and eliminate economic development programs,12028
LB387A,Hadley,Passed,Appropriation Bill,13770
LB388,Wightman,Passed,Adopt the Site and Building Development Act and change provisions relating to the Affordable Housing Trust Fund,12037
LB388A,Wightman,Passed,Appropriation Bill,13771
LB389,Cornett,Passed,Adopt the Angel Investment Tax Credit Act,11921
LB389A,Cornett,Passed,Appropriation Bill,13713
LB390,Ashford,Passed,"Change provisions relating to jails, community corrections, and the Community Trust",12131
LB390A,Ashford,Indefinitely postponed,Appropriation Bill,14876
LB391,Schilz,Passed,Prohibit activities relating to aquatic invasive species and create the Nebraska Invasive Species Council,12091
LB392,Schilz,Indefinitely postponed,Provide powers and duties relating to aquatic invasive species,12586
LB393,Schilz,Indefinitely postponed,Require state agencies to develop plans to use Nebraska biodiesel fuel,12298
LB394,Schilz,Passed,Change Dry Bean Commission membership provisions,12214
LB395,Schilz,Indefinitely postponed,Change voting provisions for members of the Nebraska Environmental Trust Board,12581
LB396,Pahls,Passed,Change bond provisions relating to the deposit and investment of certain county funds,12031
LB397,Lathrop,Passed,Change and eliminate provisions of the Industrial Relations Act and the State Employees Collective Bargaining Act,12680
LB397A,Lathrop,Indefinitely postponed,Appropriation Bill,14998
LB398,Lathrop,Passed,Authorize election commissioners to administer oaths and affirmations and change provisions relating to notaries public,12147
LB399,Avery,Passed,Change the number of signatures needed for nomination petitions,12174
LB400,Janssen,Passed,Change property tax levy authority for natural resources districts and exceptions from property tax levy limits,12164
LB401,Howard,Passed,Require assisted-living facilities to provide written information to applicants for admission,12158
LB402,Howard,Indefinitely postponed,Change penalties relating to third-degree assault on a social worker and provide for social worker safety training,11991
LB403,Council,Indefinitely postponed,Change allocation of the Excellence in Teaching Cash Fund,12047
LB404,Pirsch,Passed,Change reporting provisions relating to the Department of Economic Development,12195
LB405,Cornett,Indefinitely postponed,Authorize hearings by a single commissioner of the Tax Equalization and Review Commission,12146
LB406,Cook,Passed,Provide for reentry licenses under the Medicine and Surgery Practice Act,12411
LB407,Karpisek,Passed,"Change employment provisions, notice requirements, and license restrictions under the Nebraska Liquor Control Act",12484
LB408,Fulton,Indefinitely postponed,Change provisions relating to divorce,12490
LB409,Utter,Indefinitely postponed,Provide for the retention of insurance proceeds by a county or municipality to repair or demolish damaged property,12450
LB410,Utter,Passed,Adopt the Nebraska Appraisal Management Company Registration Act,11943
LB410A,Utter,Passed,Appropriation Bill,13195
LB411,Karpisek,Indefinitely postponed,Change fees under the Nebraska Liquor Control Act,12482
LB412,Karpisek,Indefinitely postponed,Change provisions regarding contributions and expenditures under the Nebraska Political Accountability and Disclosure Act,12553
LB413,Conrad,Passed,Authorize use of the Affordable Housing Trust Fund for programs benefiting homeless youth,12650
LB414,Conrad,Indefinitely postponed,Provide that University of Nebraska funds not lapse and change cash funds,12634
LB415,Wallman,Governor Veto,Change provisions relating to contraband in a detention facility or providing an inmate with contraband,12249
LB416,Wallman,Indefinitely postponed,Change firefighter hour and schedule provisions ,12139
LB417,Wallman,Indefinitely postponed,Change the Civil Service Act to extend probationary service for firefighters,12143
LB418,Nelson,Indefinitely postponed,Exclude certain automatic dialing-announcing devices from registration,12476
LB419,Nelson,Indefinitely postponed,Change restrictions on certain expenditures under the Nebraska Political Accountability and Disclosure Act,12529
LB420,Dubas,Indefinitely postponed,Provide an exception for farm tractor-farm wagon combinations from vehicle load limits,12720
LB421,Pankonin,Veto Overridden,Change fees and display requirements for motor vehicle park entry permits,12593
LB422,Nordquist,Indefinitely postponed,Change eligibility provisions under the Comprehensive Health Insurance Pool Act,12477
LB423,Krist,Passed,Change tax foreclosure provisions relating to liens of sanitary and improvement districts,12713
LB424,Lautenbaugh,Passed,Change bond liability provisions under the Nebraska Educational Finance Authority Act,11886
LB425,Lautenbaugh,Indefinitely postponed,Change provisions relating to real estate tracts and the designation of industrial areas,12449
LB426,Cornett,Passed,Change grant provisions under the Civic and Community Center Financing Act and the Sports Arena Facility Financing Assistance Act,12642
LB427,Cornett,Passed,Change the Commercial Dog and Cat Operator Inspection Act,11824
LB428,Cornett,Indefinitely postponed,Adopt the Agricultural Tax Credit Act,12469
LB429,Cornett,Indefinitely postponed,Change motor fuel tax collection commissions,11938
LB430,Cornett,Indefinitely postponed,Change property tax levy limitations,12708
LB431,Hadley,Passed,Adopt the Health Care Quality Improvement Act,12588
LB432,Hadley,Indefinitely postponed,Create sales and use tax credits for certified renewable export facilities,12565
LB433,Campbell,Indefinitely postponed,Provide requirements for contracts for child welfare services between private agencies and the Department of Health and Human Services,12580
LB434,Pahls,Indefinitely postponed,Terminate the Business Development Partnership Act and change funding,11684
LB435,Pahls,Withdrawn,Create the Business Ombudsman Division of the Department of Economic Development,12068
LB436,Gloor,Indefinitely postponed,Change provisions relating to taxation of cigarettes and tobacco products,12193
LB437,Urban Affairs Committee,Indefinitely postponed,Change state building code provisions,12168
LB438,Howard,Indefinitely postponed,Increase fines for handicapped parking infractions,12144
LB439,Heidemann,Indefinitely postponed,Change valuation of agricultural and horticultural land for school tax purposes,12656
LB440,Heidemann,Indefinitely postponed,Change adjusted-valuation provisions within the Tax Equity and Educational Opportunities Support Act,12355
LB441,Heidemann,Indefinitely postponed,Change levy provisions for rural and suburban fire protection districts,12148
LB442,Avery,Indefinitely postponed,Adopt the Outdoor Outfitters and Guides Licensure Act,12125
LB443,Avery,Indefinitely postponed,Increase certain fees assessed by the State Fire Marshal,12686
LB444,Avery,Indefinitely postponed,Provide methods for notice under the Open Meetings Act,12578
LB445,Adams,Indefinitely postponed,Change duties of the Commissioner of Education,12724
LB446,Adams,Passed,Change duties and funding provisions relating to educational service units,12693
LB447,Fulton,Indefinitely postponed,Change provisions relating to vehicular pursuit,12648
LB448,Pahls,Indefinitely postponed,Change funding for the Nebraska Visitors Development Act,11683
LB449,Nelson,Passed,Change the Election Act,12532
LB450,Ashford,Indefinitely postponed,Extend Supreme Court cash fund authority,12745
LB451,Ashford,Indefinitely postponed,"Change court fees, procedures, offices, and judgeships",12682
LB452,Ashford,Indefinitely postponed,Provide for lottery winnings and tax refund intercept for debts owed to courts,12683
LB453,Pahls,Passed,Eliminate the Tourist Promotion Fund ,11804
LB454,Pahls,Passed,Eliminate obsolete provisions relating to certain property controlled by the Department of Economic Development,11805
LB455,Pahls,Passed,Repeal the Venture Capital Network Act,11806
LB456,Health and Human Services Committee,Indefinitely postponed,Change provisions relating to health and human services,11754
LB457,Campbell,Indefinitely postponed,Provide for notice of preliminary valuations and in-person meeting relating to property taxes and change certain dates,12577
LB458,Schilz,Passed,Change expense recovery provisions relating to oil and gas wells,12587
LB459,Schilz,Passed,Prohibit political subdivisions from defining or assigning legal status for animals inconsistent with personal property status,12396
LB460,Ashford,Indefinitely postponed,Change the Sex Offender Registration Act,11983
LB461,Pirsch,Indefinitely postponed,Adopt the Freedom of Conscience Act ,12211
LB462,Pirsch,Passed,Change provisions relating to trade names,12306
LB463,Ashford,Passed,"Change juvenile penalty, records, service plan, probation sanctions, and truancy provisions",12528
LB463A,Ashford,Passed,Appropriation Bill,13872
LB464,Campbell,Passed,Change child care reimbursement,12266
LB465,Campbell,Passed,Eliminate provisions relating to eligibility of non-United-States citizens for public assistance,12176
LB466,Gloor,Indefinitely postponed,Change provisions relating to a preferred drug list under the Medicaid Prescription Drug Act,12370
LB467,Campbell,Indefinitely postponed,Change eligibility provisions relating to the medical assistance program,12177
LB468,Campbell,Passed,Change reporting provisions relating to the medical assistance program,12369
LB469,Karpisek,Indefinitely postponed,Prohibit retail sale of novelty lighters and provide a penalty,12692
LB470,Karpisek,Passed,Provide requirements for approval of library personnel policies and procedures,12412
LB471,Karpisek,Passed,Change local sources of revenue and qualifying businesses under the Local Option Municipal Economic Development Act,12703
LB472,Karpisek,Indefinitely postponed,Adopt the Nebraska Workers Adjustment and Retraining Notification Act,12471
LB473,Louden,Passed,Adopt the Black-Tailed Prairie Dog Management Act,12698
LB474,Nebraska Retirement Systems Committee,Passed,"Require certain retirement reports be submitted to the 
Auditor of Public Accounts",12646
LB475,Lautenbaugh,Indefinitely postponed,Change garnishment provisions to include independent contractors providing services to government entities,12704
LB476,Lautenbaugh,Indefinitely postponed,Change civil procedure service and return of summons provisions,12706
LB477,Fischer,Passed,Change regulation provisions under the Motor Vehicle Industry Regulation Act,12229
LB478,McCoy,Indefinitely postponed,Adopt the Nebraska Insurance Claims Fraud Prevention Act,12814
LB479,Lathrop,Passed,Authorize a person eighteen years of age to give consent to evidence collection and examination and treatment in cases of sexual assault and domestic violence,12330
LB480,Krist,Passed,Provide for agreements relating to public building commissions,12759
LB481,Krist,Indefinitely postponed,Provide exemption from medical radiography licensure for auxiliary personnel and cardiovascular technologists ,12799
LB482,Utter,Indefinitely postponed,Change provisions governing industrial disputes involving municipal corporations under the Industrial Relations Act,12442
LB483,Hadley,Indefinitely postponed,Change provisions relating to deductions for net operating losses and capital losses,12750
LB484,Hadley,Indefinitely postponed,Exclude certain activities from the definition of excavation under the One-Call Notification System Act,12705
LB485,Karpisek,Indefinitely postponed,Change provisions relating to the Nebraska Cultural Preservation Endowment Fund,12554
LB486,Louden,Indefinitely postponed,Change provisions relating to compensation and contributions under the School Employees Retirement Act,11902
LB487,Karpisek,Indefinitely postponed,Provide for resolution and ordinance power relating to flood protection and water quality enhancement projects,12366
LB488,Nordquist,Indefinitely postponed,Adopt the Child Support Transparency Act,12300
LB489,Cornett,Indefinitely postponed,Authorize municipalities to receive sales tax information,12766
LB490,Karpisek,Passed,Change restrictions on keno,11791
LB491,Mello,Indefinitely postponed,Change state budget preparation provisions,12831
LB492,Mello,Withdrawn,Change the use of certain unobligated American Recovery and Reinvestment Act State Energy Program funds,12701
LB493,Pahls,Indefinitely postponed,Provide dependent health insurance up to age twenty-six,12461
LB494,Nordquist,Passed,Require timely review of medicaid eligibility,12426
LB495,Pankonin,Indefinitely postponed,Adopt the Boat Dealers Licensing Act and add a member to the Nebraska Motor Vehicle Industry Licensing Board,11960
LB496,Avery,Indefinitely postponed,Create the Centennial Mall Project Fund,12770
LB497,Howard,Indefinitely postponed,Suspend requirements for percentage of appropriations for works of art in public buildings as prescribed,11729
LB498,Louden,Passed,Provide an exception for permit amendments under the Industrial Ground Water Regulatory Act for mineral exploration and production,12594
LB499,Price,Passed,"Change provisions relating to filing for office, petitions for nomination, registering to vote, and voting under the Election Act
",12499
LB500,Cook,Passed,Change penalties relating to unlawful obstruction or interference of the view of an operator of a motor vehicle,12048
LB501,Cook,Indefinitely postponed,Change ballot status procedures for Presidential and vice-presidential candidates,12644
LB502,Cook,Passed,Change provisions of the Nebraska Workforce Investment Act,12130
LB503,Pirsch,Passed,Change provisions for filling a vacancy on a ballot,12500
LB504,Campbell,Indefinitely postponed,Change motor fuel tax rates,12462
LB505,Karpisek,Indefinitely postponed,Change motor vehicle taxes and distribution of proceeds,12696
LB506,Wallman,Indefinitely postponed,Change definitions of wages for the Nebraska Workers' Compensation Act,12735
LB507,Harms,Passed,Change Welfare Reform Act requirements relating to education for recipients of assistance,12487
LB508,Bloomfield,Indefinitely postponed,Authorize certain residency restrictions near parks for sexual predators,12497
LB509,Nebraska Retirement Systems Committee,Passed,Change provisions relating to retirement,12614
LB510,Nebraska Retirement Systems Committee,Indefinitely postponed,Change the Class V school employee retirement contribution rate,12746
LB511,Christensen,Withdrawn,Restrict the use and sale of blunt wrap tobacco wrappers as prescribed,12611
LB512,Christensen,Passed,Change provisions relating to unlawful possession of a firearm at a school and mental health determinations and residency requirements regarding handgun purchase and possession,11840
LB513,Christensen,Indefinitely postponed,Adopt the Escort Services Accountability and Permit Act,12375
LB514,Christensen,Indefinitely postponed,Provide for recovery for unreasonable delay or denial of an insurance claim,11798
LB515,Christensen,Indefinitely postponed,Adopt the Federal Health Care Nullification Act and provide a civil right of action and criminal penalties relating to enforcement,11844
LB516,Christensen,Indefinitely postponed,"Authorize carrying of concealed handguns in educational institutions by security personnel, administrators, or teaching staff",12658
LB517,Christensen,Indefinitely postponed,Repeal the Conveyance Safety Act and adopt the Elevator Inspection Act,12277
LB518,Christensen,Indefinitely postponed,Change certain penalty and violation provisions of the Concealed Handgun Permit Act,12191
LB519,Pirsch,Indefinitely postponed,Change the priority of liens for special assessments,12715
LB520,Howard,Indefinitely postponed,Change provisions relating to student transportation,12803
LB521,Fulton,Passed,"Require the physical presence of a physician who performs, induces, or attempts an  abortion ",12513
LB522,Haar,Indefinitely postponed,Adopt the High Performance Green Schools Transparency Act,11850
LB523,Pahls,Indefinitely postponed,Require identification for petition circulators,12643
LB524,McGill,Passed,Authorize credit unions to conduct savings promotion raffles,12120
LB525,Lathrop,Passed,Provide for a medicaid plan amendment or waiver and transfer of funds relating to the Nebraska Regional Poison Center ,12662
LB525A,Lathrop,Passed,Appropriation Bill,14357
LB526,Carlson,Passed,Change provisions relating to water transfers,12288
LB527,Carlson,Indefinitely postponed,Change tax levy authority of natural resources districts,12286
LB528,Carlson,Indefinitely postponed,Change tax levy authority of natural resources districts,12285
LB529,Carlson,Indefinitely postponed,Change provisions relating to conservation and preservation easements and the Nebraska Environmental Trust,12674
LB530,Council,Indefinitely postponed,Adopt the Employee Credit Privacy Act,12647
LB531,Fulton,Indefinitely postponed,Change permissible budget reserves for schools,12728
LB532,Karpisek,Indefinitely postponed,Provide for potential transfer of certain Department of Labor employees to the state retirement system,11932
LB533,Fischer,Indefinitely postponed,Change membership of the Niobrara Council,12552
LB534,Smith,Indefinitely postponed,Adopt the Phototherapy Practice Act,12635
LB535,Utter,Passed,Adopt the Portable Electronics Insurance Act and redefine service contract,12675
LB536,Wightman,Passed,Adopt the Nebraska Uniform Real Property Transfer on Death Act and provide exemptions from the documentary stamp tax,11984
LB537,Karpisek,Indefinitely postponed,Change provisions relating to budget limitations and property tax levy limitations,12602
LB538,Karpisek,Indefinitely postponed,Change provisions relating to the disposition of seized firearms,12273
LB539,Health and Human Services Committee,Indefinitely postponed,Require a medicaid state plan amendment or waiver relating to adult emergency room visits,12225
LB540,Health and Human Services Committee,Indefinitely postponed,Require a medicaid waiver relating to family planning services,12227
LB541,Health and Human Services Committee,Passed,Provide for third-party contracts to promote medicaid integrity and cost containment,12276
LB542,Howard,Passed,Require hospitals to offer and require employee influenza vaccinations as prescribed,12772
LB543,Cook,Passed,Provide for a state outreach plan and change asset limits relating to the Supplemental Nutrition Assistance Program,12679
LB544,Pahls,Passed,Change provisions relating to civics education for students,12793
LB545,Pahls,Indefinitely postponed,Establish a copay for medical services provided at a correctional facility,12836
LB546,Gloor,Passed,Change provisions relating to the state building code and local building or construction codes,12169
LB547,Cook,Withdrawn,Provide for a study of state aid to community colleges,12744
LB548,McCoy,Indefinitely postponed,"Change, transfer, and eliminate provisions relating to learning communities",12362
LB549,Council,Passed,Create Nebraska Youth Conservation Program and provide duties for the Game and Parks Commission,12714
LB549A,Council,Passed,Appropriation Bill,14489
LB550,Wightman,Passed,Clarify incumbent filing deadline provisions,12733
LB551,Schilz,Indefinitely postponed,Change the Burial Pre-Need Sale Act,12335
LB552,Nordquist,Indefinitely postponed,Prohibit impersonation by electronic means and provide penalties,12505
LB553,McGill,Indefinitely postponed,Change provisions relating to delayed deposit services,12192
LB554,Harms,Indefinitely postponed,"Prohibit open containers of alcohol in or on a vessel, motorboat, or personal watercraft",12709
LB555,Harms,Indefinitely postponed,Eliminate Special Masters and other provisions of the State Employees Collective Bargaining Act,12672
LB556,Dubas,Passed,Change the boundaries of Hamilton County and Merrick County,12592
LB557,Dubas,Indefinitely postponed,Provide requirements regarding health care facilities employing surgical technologists,12046
LB558,Nordquist,Passed,"Change provisions relating to focus schools, focus programs, and magnet schools",12419
LB559,Cornett,Indefinitely postponed,Change the income tax rate,12180
LB560,Cornett,Indefinitely postponed,Provide for sales and use taxes on certain services,12341
LB561,Cornett,Indefinitely postponed,Change the sales tax rate,12179
LB562,Cornett,Indefinitely postponed,Change provisions relating to license and occupation taxes imposed by municipalities,12789
LB563,Utter,Passed,Authorize Game and Parks Commission to convey Crystal Lake State Recreation Area to the village of Ayr,12807
LB564,Fulton,Indefinitely postponed,Change and eliminate provisions of the Industrial Relations Act and the State Employees Collective Bargaining Act,11995
LB565,Ashford,Indefinitely postponed,Require secure storage of firearms and notice of such requirement by retailers upon sale and create the offense of improper storage of a firearm,12620
LB566,Schumacher,Indefinitely postponed,"Provide for online petition signatures for recall, initiative, and referendum petitions",12763
LB567,Schumacher,Indefinitely postponed,Change provisions relating to liquor licensee violations,12776
LB568,Schumacher,Indefinitely postponed,Provide duties for the State Treasurer relating to state employee benefits,12384
LB569,Coash,Indefinitely postponed,Require employers to e-verify the immigration status of new employees,12166
LB570,Coash,Indefinitely postponed,Change provisions relating to Wyuka Cemetery and exempt certain cemetery purchases from sales and use taxes,12743
LB571,Price,Indefinitely postponed,Change provisions relating to homeowners' association and condominium association liens,12738
LB572,Price,Indefinitely postponed,Limit transfers of students between learning community member school districts,12533
LB573,Price,Passed,Authorize use of rotating or flashing amber lights on any motor vehicle operated by or for an emergency management worker or a storm spotter,12373
LB574,Price,Indefinitely postponed,Adopt the Electronic Prescription Transmission Act,12608
LB575,Price,Passed,Adopt the Interstate Compact on Educational Opportunity for Military Children,12741
LB575A,Price,Passed,Appropriation Bill,14428
LB576,Wightman,Passed,Create cash funds relating to publication and distribution of statutes ,11738
LB577,Wightman,Indefinitely postponed,Provide an application fee for a structure building permit issued by the Department of Aeronautics,12848
LB578,Haar,Indefinitely postponed,Require proof of financial responsibility from persons operating pipelines,12794
LB579,Haar,Indefinitely postponed,Change provisions relating to power supply plan contents,12795
LB580,Haar,Indefinitely postponed,Create the Energy Auditor Advisory Board,12132
LB581,Haar,Withdrawn,Change provisions regarding certified nurse midwives,12557
LB582,Haar,Indefinitely postponed,Adopt the Student Expression Act,12606
LB583,Haar,Indefinitely postponed,Adopt the Interstate Compact on the Agreement Among the States to Elect the President by National Popular Vote,11917
LB584,Fulton,Indefinitely postponed,Exempt deployed military personnel from motor vehicle registration fees,12804
LB585,Business and Labor Committee,Passed,Provide for payment of claims against the state,12358
LB586,Business and Labor Committee,Indefinitely postponed,Deny payment of certain claims against the state,12359
LB587,Nordquist,Indefinitely postponed,Provide grants for compressed natural gas innovation projects and funding,12445
LB588,Nordquist,Indefinitely postponed,Change the Conveyance Safety Act,12657
LB589,Smith,Passed,Allow for temporary use of state highways for special events as prescribed,12652
LB590,Gloor,Passed,Change provisions relating to regulation and taxation of tobacco products,12843
LB590A,Gloor,Passed,Appropriation Bill,14645
LB591,Gloor,Passed,Provide for a syndromic surveillance program and change immunization information exchange provisions,11857
LB592,Carlson,Withdrawn,Adopt the Nebraska Commodity Industry Development Act,12819
LB593,Carlson,Indefinitely postponed,Change provisions of the Boiler Inspection Act,12865
LB594,Carlson,Indefinitely postponed,Change the Nebraska Amusement Ride Act and the Conveyance Safety Act and outright repeal the acts in 2013,12866
LB595,Carlson,Indefinitely postponed,Adopt the Water Resources Revolving Loan Fund Act and change provisions regarding certain revenue,12287
LB596,Carlson,Indefinitely postponed,Provide for standing with respect to integrated management plan proceedings,12764
LB597,Pahls,Indefinitely postponed,Require consolidation of county offices,12812
LB598,Fulton,Indefinitely postponed,Change timing of certain foster care permanency hearings,12802
LB599,Campbell,Veto Overridden,Provide coverage for certain children pursuant to the medical assistance program and change provisions relating to verification of lawful presence,12159
LB600,Campbell,Veto Overridden,Adopt the Nursing Facility Quality Assurance Assessment Act,12312
LB600A,Campbell,Veto Overridden,Appropriation Bill,14273
LB601,Campbell,Indefinitely postponed,Change provisions relating to child care reimbursement,12721
LB602,Campbell,Indefinitely postponed,"Require the Department of Health and Human Services to apply for medicaid amendments, options, and waivers",12726
LB603,Conrad,Indefinitely postponed,Exempt fees and admissions charged by student organizations at institutions of higher education from sales tax,12816
LB604,Conrad,Indefinitely postponed,Adopt the Private Attorney Retention Sunshine Act,12455
LB605,Conrad,Indefinitely postponed,Provide for voter registration on election day and require identification to vote,12453
LB606,Avery,Indefinitely postponed,Require reporting of electioneering communication under the Nebraska Political Accountability and Disclosure Act,12818
LB607,Avery,Indefinitely postponed,Provide duties for the Department of Health and Human Services and the Tax Commissioner regarding Kids Connection,12800
LB608,Pirsch,Indefinitely postponed,Adopt the Local Innovation Economic Development Act and change grant and fund provisions ,11700
LB609,Pirsch,Indefinitely postponed,Adopt the Correctional Facility Reimbursement Act,12785
