Document,Primary Introducer,Status,Description,Document ID
LB936,Bolz,Indefinitely postponed,Create and provide duties for the State Ward Permanency Pilot Project,22009
LB937,Karpisek,Passed,Change quorum requirements for county boards of supervisors,22094
LB938,Janssen,Indefinitely postponed,Provide an income tax credit to individuals who pay a federal health insurance penalty,21494
LB939,Wallman,Indefinitely postponed,Create the offense of false presentation of proof of financial responsibility under the Motor Vehicle Safety Responsibility Act,21838
LB940,Schilz,Indefinitely postponed,Create the Water Sustainability Fund and transfer cash reserve funds,21973
LB941,Schilz,Passed,Provide for a dairy growth study,21853
LB941A,Schilz,Passed,Appropriation Bill,22851
LB942,Schilz,Indefinitely postponed,Change provisions relating to packers under the Competitive Livestock Markets Act,21807
LB943,Nordquist,Indefinitely postponed,Change the minimum wage rate,21772
LB944,Bolz,Indefinitely postponed,State intent relating to funding for early childhood services,22010
LB945,Davis,Indefinitely postponed,Provide procedures for aid to political subdivisions from the Governor's Emergency Program,21880
LB946,Murante,Passed,"Change provisions relating to bond elections, county surveyor elections, school board elections, administration and conduct of elections, vacancies, presidential electors, and threshold amounts under the Nebraska Political Accountability and Disclosure Act",21951
LB947,Lathrop,Indefinitely postponed,Change the minimum wage for persons compensated by way of gratuities,21535
LB948,Karpisek,Indefinitely postponed,Change catering license fees under the Nebraska Liquor Control Act,22124
LB949,Business and Labor Committee,Passed,Approve claims against the state,21882
LB950,Business and Labor Committee,Indefinitely postponed,Deny claims against the state,22001
LB951,Lautenbaugh,Indefinitely postponed,Change lump-sum settlement provisions under the Nebraska Workers' Compensation Act,21911
LB952,Lautenbaugh,Indefinitely postponed,Adopt the Working to Improve Nebraska Schools Act,21345
LB953,Howard,Indefinitely postponed,Adopt the Health Information Initiative Act and provide funding,22014
LB954,Dubas,Indefinitely postponed,Change rotating or flashing light provisions for certain vehicles,21983
LB955,Dubas,Indefinitely postponed,Adopt the Paid Family Medical Leave Act,21453
LB956,Conrad,Indefinitely postponed,Increase the earned income tax credit,21622
LB957,Christensen,Withdrawn,Require certain oil and gas exploration findings to be a public record,21699
LB958,Cook,Indefinitely postponed,Provide for appointment of a student achievement coordinator,21824
LB959,Carlson,Indefinitely postponed,Provide a permit application exemption for certain water storage reservoirs,21974
LB960,Carlson,Indefinitely postponed,Change inheritance tax rates,22067
LB961,Cook,Passed,"Provide for a fire fighting compact, change workers' compensation provisions and require coverage for volunteer firefighters, change provisions of the Nebraska Hospital-Medical Liability Act, the Nebraska Construction Prompt Pay Act, and the Employment Security Law",21995
LB962,Brasch,Indefinitely postponed,"Change provisions relating to personal property exemptions in cases of attachment, execution, or sale",22121
LB963,Brasch,Indefinitely postponed,Change provisions relating to personal property exemptions in cases of forced sale on execution,22122
LB964,Brasch,Passed,Extend a homestead exemption for claimants under sixty-five years of age and not married,22123
LB965,Haar,Indefinitely postponed,Change public policy provisions and findings required by the Nebraska Power Review Board relating to the provision of electric service,22075
LB965A,Haar,Indefinitely postponed,Appropriation Bill,23034
LB966,Davis,Indefinitely postponed,Change provisions relating to the averaging adjustment in the state aid to schools formula,22077
LB967,Education Committee,Passed,"Change provisions relating to accountant licensing examination accreditation, education funding, compensation of members of the Board of Educational Lands and Funds, education regulation, teaching, early childhood education programs, distance education programs, and postsecondary institutions",22053
LB967A,Sullivan,Passed,Appropriation Bill,23329
LB968,Scheer,Indefinitely postponed,Provide additional powers for certain sanitary and improvement districts,21949
LB969,Sullivan,Indefinitely postponed,Change a limitation on appropriations for special education programs and support services ,22130
LB970,Lautenbaugh,Indefinitely postponed,Provide that certain votes of public officials are public record,22117
LB971,Kolowski,Indefinitely postponed,Change and eliminate provisions relating to stacking of insurance coverage,21624
LB972,Lautenbaugh,Indefinitely postponed,Adopt the Independent Public Schools Act,21688
LB973,Harr,Indefinitely postponed,Change and eliminate provisions relating to classification of school districts,21485
LB974,Mello,Passed,"Change state government provisions relating to special education funding, preaudits, planning duties, reporting requirements, contracts, warrants, and vehicles",21476
LB974A,Mello,Passed,Appropriation Bill,23125
LB975,Murante,Indefinitely postponed,Change provisions for filling vacancies in the Legislature and Board of Regents,21583
LB976,Karpisek,Indefinitely postponed,Adopt the Redistricting Act,21984
LB977,Conrad,Indefinitely postponed,Change provisions relating to standard of care for corporate trustees regarding governmental retirement and pension funds,21976
LB978,Harr,Indefinitely postponed,Authorize funding for on-bill payment programs under the Low-Income Home Energy Conservation Act,22024
LB979,Harr,Indefinitely postponed,Change provisions relating to tax sales for delinquent property taxes,22016
LB980,Johnson,Indefinitely postponed,Change provisions relating to termination of a township board,22018
LB981,Dubas,Indefinitely postponed,"Change commercial motor vehicle provisions relating to falsified information, medical examinations, texting, and use of handheld mobile telephones",21849
LB982,Dubas,Indefinitely postponed,Redefine the terms all-terrain vehicle and utility-type vehicle,21892
LB983,Dubas,Passed,"Change licensing provisions and operating restrictions for commercial motor vehicles, farm vehicles, and other vehicles as prescribed",21454
LB983A,Dubas,Passed,Appropriation Bill,22700
LB984,Sullivan,Indefinitely postponed,Change allocations from the Education Innovation Fund,22066
LB985,Davis,Indefinitely postponed,Provide standing to natural resources districts and provide requirements for water appropriations,22139
LB986,Revenue Committee,Passed,Change homestead exemption income limitations and provide a homestead exemption for individuals with developmental disabilities,21950
LB986A,Hadley,Passed,Appropriation Bill,23297
LB987,Revenue Committee,Passed,Adjust individual income tax brackets for inflation and exempt social security and military retirement benefits from income taxation,22074
LB987A,Hadley,Passed,Appropriation Bill,23298
LB988,Schumacher,Indefinitely postponed,Provide for certain access to decedent's safe deposit box,21933
LB989,Schumacher,Passed,Require a report relating to sales taxes and change tax expenditure reporting requirements under the Tax Expenditure Reporting Act,21599
LB990,Nordquist,Indefinitely postponed,Add a penalty and change a record requirement for 911 service suppliers,21667
LB991,Nordquist,Indefinitely postponed,Prohibit collection of interchange fees by payment card networks on certain taxes and fees,22113
LB992,Howard,Indefinitely postponed,Create the Early Childhood Data Governing Body,22110
LB993,Christensen,Indefinitely postponed,Provide that health care sharing ministries are not insurance,21710
LB994,Health and Human Services Committee,Passed,Change fees as prescribed for vital statistics,22032
LB994A,Campbell,Passed,Appropriation Bill,23215
LB995,Hadley,Indefinitely postponed,Provide an income tax credit for state and local taxes paid,21938
LB996,McGill,Indefinitely postponed,Require state agencies to respond to legislative requests for information,21515
LB997,McGill,Passed,Change provisions relating to the Nebraska Training and Support Trust Fund and provide duties for the Nebraska Worker Training Board,21470
LB998,Karpisek,Passed,"Change provisions relating to disposition of human remains, offenses related to the person, sexual exploitation, labor and sex trafficking, the Sex Offender Registration Act, and driving under the influence",21855
LB999,Ashford,Passed,Provide duties relating to the establishment of a Hastings Correctional Behavioral Health Treatment Center,22179
LB999A,Ashford,Passed,Appropriation Bill,23774
LB1000,Karpisek,Indefinitely postponed,Change provisions relating to parenting plans,22116
LB1001,Wallman,Passed,Allow growth and cultivation of industrial hemp by the Department of Agriculture or a postsecondary institution,22180
LB1001A,Wallman,Indefinitely postponed,Appropriation Bill,23120
LB1002,Wallman,Indefinitely postponed,Add enforcement powers under the Commercial Dog and Cat Operator Inspection Act,22189
LB1003,Kolowski,Indefinitely postponed,Provide for natural resources districts to issue general obligation bonds,22152
LB1004,Avery,Indefinitely postponed,Authorize additional sources of funding for the Commission on Indian Affairs Cash Fund,22088
LB1005,Avery,Indefinitely postponed,Create the Surface Water and Ground Water Review Board and provide powers and duties,22103
LB1006,McGill,Indefinitely postponed,Change a provision of the Private Prison Contracting Act and prohibit state agencies from entering into contracts that include certain provisions,22002
LB1007,Haar,Indefinitely postponed,"Change provisions relating to the Security, Privacy, and Dissemination of Criminal History Information Act",22174
LB1008,Haar,Passed,Change duties of the Climate Assessment Response Committee,22184
LB1009,Haar,Indefinitely postponed,Establish a pilot program relating to problem-based learning,22191
LB1010,Janssen,Indefinitely postponed,Adopt the Nebraska Enterprise Act and authorize the Governor to award economic development grants,21992
LB1011,Janssen,Indefinitely postponed,Change the time limit on amending or repealing a municipal initiative ,22217
LB1012,Schilz,Passed,Change provisions relating to blighted areas under the Community Development Law,22176
LB1013,Murante,Indefinitely postponed,"Permit counties to regulate peddlers, hawkers, and solicitors by ordinance",21916
LB1014,Murante,Passed,Change provisions for election of metropolitan utilities district board of directors,21455
LB1015,Kintner,Indefinitely postponed,Include certain fire and rescue departments under the Political Subdivisions Tort Claims Act,22099
LB1016,Krist,Passed,Provide for acquisition and sale of state aircraft and a transfer from the Cash Reserve Fund ,22105
LB1016A,Krist,Passed,Appropriation Bill,22925
LB1017,Krist,Indefinitely postponed,"Change and transfer pharmacy, prescription, and drug provisions",21452
LB1018,Hadley,Indefinitely postponed,Change public record provisions for withholding job application materials from the public,22222
LB1019,Schumacher,Indefinitely postponed,Adopt the Development and Venture Enterprise Act,22168
LB1020,Schumacher,Indefinitely postponed,Change provisions relating to liquor licensee violations,22119
LB1021,Seiler,Indefinitely postponed,Change provisions relating to the sealing of records of a juvenile,22080
LB1022,Seiler,Indefinitely postponed,"Change legal procedure provisions of hearsay, disposition of untried charges, and speedy trial",21960
LB1023,Mello,Indefinitely postponed,Change certain budgetary reports ,22264
LB1024,Mello,Withdrawn,Permit the Nebraska Tourism Commission to adopt an official state symbol or slogan,21358
LB1025,Bolz,Indefinitely postponed,Change the distribution of sales and use tax revenue,22253
LB1026,Bolz,Indefinitely postponed,Create and provide for a Nebraska Educational Trust Fund,22269
LB1027,Karpisek,Indefinitely postponed,Change provisions relating to restoration of seized firearms as prescribed,21943
LB1028,Coash,Indefinitely postponed,Change the number of judges of the separate juvenile court as prescribed,22057
LB1028A,Coash,Indefinitely postponed,Appropriation Bill,22832
LB1029,Coash,Indefinitely postponed,"Change provisions relating to size, weight, and load with respect to vehicles transporting fertilizer",22199
LB1030,Kintner,Indefinitely postponed,Adopt the State Firearms Rights Act,22285
LB1031,Kintner,Indefinitely postponed,Change the distribution of sales and use tax revenue and provide for decreased income tax rates,22204
LB1032,Kintner,Indefinitely postponed,Require posting of signs regarding abortion,22200
LB1033,Watermeier,Indefinitely postponed,Appropriate funds to the Game and Parks Commission and state intent relating to operation and maintenance of Arbor Lodge State Historical Park,22257
LB1034,McGill,Indefinitely postponed,Change provisions and penalties relating to unlawful intrusion,22267
LB1035,McGill,Indefinitely postponed,Require reports regarding records of persons unable to purchase or possess handguns because of disqualification or disability,22134
LB1036,Wallman,Indefinitely postponed,Provide for biennial contracts for cities of the primary class under the Industrial Relations Act,22240
LB1037,McGill,Indefinitely postponed,Authorize Auditor of Public Accounts to examine certain entities formed under the Interlocal Cooperation Act,21958
LB1038,Dubas,Indefinitely postponed,Provide an income tax credit for certain property taxes paid on agricultural land and horticultural land,22219
LB1039,Dubas,Passed,"Change provisions relating to size, weight, and load for farm equipment",21532
LB1040,Karpisek,Indefinitely postponed,Create an energy conservation grant program,22093
LB1041,Nordquist,Indefinitely postponed,Change retirement provisions relating to school employees,22035
LB1042,Nordquist,Passed,Change school retirement provisions and duties of the Public Employees Retirement Board,22141
LB1042A,Nordquist,Passed,Appropriation Bill,23242
LB1043,Nelson,Indefinitely postponed,Exempt certain deeds from the documentary stamp tax,21350
LB1044,Schilz,Passed,Provide procedures for abandoned mobile homes,22243
LB1045,Harr,Indefinitely postponed,Redefine the term underground facility for purposes of the One-Call Notification System Act,22085
LB1046,Carlson,Indefinitely postponed,Create the Water Sustainability Fund and transfer General Funds,22230
LB1047,Carlson,Indefinitely postponed,Appropriate funds to the Department of Natural Resources,21727
LB1048,Murante,Passed,Require delivery of the official election calendar and change and eliminate political party provisions,21487
LB1049,Wightman,Indefinitely postponed,Change provisions for actions for recovery of title or possession of real estate or foreclosure of mortgages or deeds of trust as mortgages,22084
LB1050,Campbell,Passed,Change provisions relating to inspections of certain child care facilities,22162
LB1051,Howard,Indefinitely postponed,Adopt the Public Health Leadership and Development Act and appropriate funds to the Board of Regents of the University of Nebraska,21788
LB1052,Karpisek,Indefinitely postponed,Change restrictions on retailers under the Nebraska Liquor Control Act,22286
LB1053,Karpisek,Indefinitely postponed,"Provide state aid to municipalities, counties, and natural resources districts",22265
LB1054,Karpisek,Indefinitely postponed,Redefine treatment under the Health Care Facility Licensure Act,22259
LB1055,Janssen,Indefinitely postponed,Provide for tuition-free credits for veterans and military personnel as prescribed,22207
LB1056,Davis,Indefinitely postponed,Change individual income tax brackets and rates,22248
LB1057,Davis,Indefinitely postponed,Change the distribution of sales and use tax revenue and provide duties for the Department of Revenue,22212
LB1058,Larson,Indefinitely postponed,Adopt the Interstate Compact on the Agreement Among the States to Elect the President by National Popular Vote,21913
LB1059,Lautenbaugh,Indefinitely postponed,Change membership of learning community coordinating councils,21866
LB1060,Lautenbaugh,Indefinitely postponed,Change from elected to appointed boards for educational service units,21862
LB1061,Lautenbaugh,Indefinitely postponed,Change from elected to appointed boards for community college areas,21864
LB1062,Lautenbaugh,Indefinitely postponed,Require presentment of operator's license and proof of financial responsibility or evidence of insurance to a peace officer by a driver involved in an accident or impoundment of vehicle and authorize civil actions for certain expenses,22163
LB1063,Lautenbaugh,Indefinitely postponed,Require juvenile court approval to obtain a juvenile court proceeding transcript,22164
LB1064,Lautenbaugh,Indefinitely postponed,Adopt the Teach for Nebraska Program Act,22216
LB1065,Lautenbaugh,Indefinitely postponed,Eliminate secret ballot provisions under the Open Meetings Act,22118
LB1066,Lautenbaugh,Indefinitely postponed,Require a recorded roll call vote by certain county boards,22289
LB1067,Hadley,Passed,"Change sales and use tax refund provisions, extend sunset dates under certain tax incentive laws, and change provisions of the Angel Investment Tax Credit Act",22226
LB1068,Sullivan,Indefinitely postponed,Change provisions relating to learning communities,22165
LB1069,Sullivan,Indefinitely postponed,Change provisions relating to education,21787
LB1070,Sullivan,Indefinitely postponed,Change provisions relating to state aid to schools,22166
LB1071,Lathrop,Indefinitely postponed,Provide additional rules of the road for bicycles and bikeways,21820
LB1072,Lathrop,Passed,Change provisions relating to prescription drug monitoring and create a fund,21796
LB1073,Lathrop,Indefinitely postponed,Require employers to e-verify immigration status of new employees,21848
LB1074,Lathrop,Indefinitely postponed,Change provisions relating to the regulation of ground water,21595
LB1075,Harr,Indefinitely postponed,Prohibit employment of certain persons leaving public positions,22227
LB1076,Campbell,Passed,Change provisions relating to the Nebraska Telehealth Act,22232
LB1077,Sullivan,Indefinitely postponed,Adopt the Shared Responsibility for Access and Success Act,22266
LB1078,Nordquist,Indefinitely postponed,"Change the Nebraska Telehealth Act, provide for the establishment of a patient relationship through video conferencing, and require insurance coverage for telehealth services ",21580
LB1079,Davis,Withdrawn,Authorize grants to certain county agricultural societies under the Civic and Community Center Financing Act,22283
LB1080,Bloomfield,Indefinitely postponed,Provide for nonprofit nursery stock distributors under the Plant Protection and Plant Pest Act,22237
LB1081,Karpisek,Indefinitely postponed,Change provisions relating to school-sponsored activities,22142
LB1082,Brasch,Indefinitely postponed,Allow all-terrain vehicles and utility-type vehicles to be operated as authorized emergency vehicles,22183
LB1083,Garrett,Indefinitely postponed,Change job training grant provisions relating to veterans,22100
LB1084,Garrett,Indefinitely postponed,Change provisions governing the filling of certain vacancies,22042
LB1085,Cook,Indefinitely postponed,Require listing of employee salaries and job titles of certain private employers,22284
LB1086,Pirsch,Indefinitely postponed,Transfer cash reserve funds to the Property Tax Credit Cash Fund,22250
LB1087,Pirsch,Passed,"Create a homestead exemption for disabled veterans, widows, and widowers",22251
LB1087A,Pirsch,Passed,Appropriation Bill,23309
LB1088,Conrad,Indefinitely postponed,Change income eligibility provisions relating to federal child care assistance,21722
LB1089,Conrad,Passed,Provide for disposition of residual funds in class action litigation and charitable trusts,22160
LB1090,Conrad,Indefinitely postponed,Adopt the Healthy Families and Workplaces Act,21771
LB1091,Conrad,Indefinitely postponed,Transfer funds from the Cash Reserve Fund to the Job Training Cash Fund and change job training grant provisions,22104
LB1092,Dubas,Final Reading,Authorize issuance of highway construction bonds,21691
LB1093,Brasch,Indefinitely postponed,Change provisions relating to juvenile facilitated conferencing and funding,22260
LB1093A,Brasch,Indefinitely postponed,Appropriation Bill,23385
LB1094,Davis,Indefinitely postponed,Change a fund transfer to the Property Tax Credit Cash Fund,22211
LB1095,Davis,Indefinitely postponed,Create the Tax-increment Financing Division of the Department of Economic Development and change the Community Development Law,22205
LB1096,Ashford,Indefinitely postponed,Change provisions for expansion of a business improvement district,22112
LB1097,Harr,Indefinitely postponed,Change individual income tax brackets and rates and corporate income tax rates,22049
LB1098,Carlson,Passed,"Adopt and change provisions relating to water, irrigation, and natural resources ",21744
LB1098A,Carlson,Passed,Appropriation Bill,23614
LB1099,Haar,Indefinitely postponed,Provide for a study relating to state aid to schools,22185
LB1100,Haar,Indefinitely postponed,Create the Public Power Task Force,22261
LB1101,Crawford,Indefinitely postponed,Change and eliminate provisions relating to state aid and learning communities,22221
LB1102,Crawford,Withdrawn,Redefine marijuana and authorize the medical use of hemp extract as prescribed,22150
LB1103,Education Committee,Passed,Provide for a strategic planning process for education,22215
LB1104,Watermeier,Indefinitely postponed,Change farm winery licensing provisions,22245
LB1105,McGill,Indefinitely postponed,Create veterans and servicemembers court programs,22280
LB1106,McGill,Indefinitely postponed,Change provisions relating to career academies,21918
LB1107,Conrad,Indefinitely postponed,Change medicaid payment provisions for federally qualified health centers as prescribed,22091
LB1108,Conrad,Indefinitely postponed,Change a standard used by a court in finding a pregnant woman sufficiently mature to decide to have an abortion,21629
LB1109,Conrad,Indefinitely postponed,Change provisions relating to consent and parental notification and eliminate certain penalties with respect to abortion,21628
LB1110,Christensen,Indefinitely postponed,Change concealed handgun permit renewal provisions for members of the armed forces and their spouses,21899
LB1111,Christensen,Indefinitely postponed,Provide duties relating to integrated management plans,22263
LB1112,Christensen,Indefinitely postponed,Change provisions relating to an occupation tax on irrigated land,22239
LB1113,Christensen,Indefinitely postponed,Provide powers and duties relating to surface water appropriations,22242
LB1114,Mello,Passed,Change and state intent relating to funding for economic development programs and change a termination date,22161
LB1114A,Mello,Passed,Appropriation Bill,22817
LB1115,Davis,Passed,Appropriate funds to the Nebraska Power Review Board for a study and state public policy,21646
LB1115A,Davis,Passed,Appropriation Bill,23599
LR390,Mello,,Extend sympathy to the family of Steve Cavlovic,21799
LR391,Avery,,Recognize September 2014 as Pediatric Cancer Awareness in Nebraska,21732
LR392,Wightman,,Congratulate the Cozad High School football team for winning the 2013 Class C-1 state championship,21939
LR393CA,Murante,Indefinitely postponed,Constitutional amendment to change signature requirements for initiative petitions,21417
LR394,Schumacher,,Extend sympathy to the family of former Senator Jennie Robak,21985
LR395,Brasch,Referral,"Recognize February 10, 2014, as the 60th anniversary of the addition of the words ""under God"" to the Pledge of Allegiance",21770
LR396,Johnson,,Congratulate the Wahoo High School softball team for winning the 2013 Class C state championship,22005
LR397CA,Lautenbaugh,Indefinitely postponed,Constitutional amendment to require public recording and preservation of votes of public officials,21584
LR398,Johnson,,Congratulate Kristi Bundy for being named the 2014 Nebraska Teacher of the Year,22004
LR399,Wightman,Referral,Recommend the enactment of comprehensive immigration reform,21962
LR400,Dubas,Referral,Provide the Executive Board of the Legislative Council appoint a special committee to be known as the ACCESSNebraska Special Investigative Committee of the Legislature,21996
LR401,McGill,,Congratulate Scott Michael Wenzl on achieving the rank of Eagle Scout,22062
LR402,Larson,,Congratulate the O'Neill Mean Green girls' softball team for winning the 2013 Nebraska Amateur Softball Association Fast Pitch 16-Under Class C State championship,22059
LR403,Larson,,Congratulate the Crofton High School boys' and girls' cross country teams for winning their 2013 Class D Boys State and Girls State cross country championships,22058
LR404,Larson,,Congratulate the St. Mary's High School volleyball team for winning the Class D-1 state championship,22060
LR405,Avery,,Congratulate Matthew Michael Sievert for achieving the rank of Eagle Scout,22086
LR406,Kolowski,,Congratulate the Skutt Catholic High School football team for winning the 2013 Class B state championship,22096
LR407,Howard,,Extend sympathy to the family of Donna McGrath,22087
LR408,Schilz,,Congratulate Melvin Meierhenry on his 83rd birthday,21433
LR409,Carlson,,"Recognize August 26, 2014, as Lineworker Appreciation Day in Nebraska",21957
LR410,Carlson,,Extend sympathy to the family of Ron Bishop,22126
LR411CA,Karpisek,Indefinitely postponed,Authorize municipalities and counties to exercise powers in matters of local concern and to eliminate home rule charters,21842
LR412,Hansen,,Recognize November 2014 as Nebraska Caregivers Month,22097
LR413,Davis,Referral,"Request the United States Department of Agriculture immediately withdraw its proposed rule entitled ""Importation of Beef from a Region in Brazil""",22178
LR414,Davis,Indefinitely postponed,Request the federal government to reject changes to the current law governing country of origin meat labeling,22214
LR415,Dubas,,Congratulate Judge Michael J. Owens on his retirement,22125
LR416CA,Karpisek,Indefinitely postponed,"Constitutional amendment to authorize casino gaming, provide for a local vote, and provide for distribution of tax proceeds",21543
LR417,Mello,,"Designate September 15 through October 15, 2014 as Hispanic Heritage Month in the State of Nebraska",21784
LR418,Seiler,,Congratulate Morgan Nikkila on being named a 2013 Tribland Player of the Year for girls' volleyball,22170
LR419,Seiler,,Congratulate Seyler Monroe on being named a 2013 Tribland Player of the Year for six-man football,22172
LR420,Seiler,,Congratulate Jordan Slough on being named a 2013 Tribland Player of the Year for 11-man football,22171
LR421CA,Lautenbaugh,Indefinitely postponed,"Constitutional amendment to eliminate references to the State Board of Education, State Department of Education, and the Commissioner of Education",21863
LR422,Campbell,General File,"Provide the Health and Human Services Committee, in cooperation with the Banking, Commerce and Insurance Committee, be designated to develop policy recommendations towards transformation of Nebraska's health care system",22047
LR423CA,Nordquist,Indefinitely postponed,Constitutional amendment to provide that residential real property may be classified separately for property taxation,22210
LR424,Lathrop,Referral,Provide the Executive Board of the Legislative Council appoint a special committee of the Legislature to be known as the Department of Correctional Services Special Investigative Committee of the Legislature,22218
LR425,Avery,,Congratulate Southview Christian Church and Boy Scout Troop 16 of Lincoln on the celebration of the 100th anniversary of Troop 16,22314
LR426,Sullivan,,Congratulate the University of Nebraska-Lincoln Extension on its 100 years of service to Nebraska,22384
LR427,Carlson,Referral,Urge the United States government to support a sustainable Renewable Fuel Standard,22377
LR428,Kolowski,,Congratulate Joseph Zach for being chosen as a Nebraska delegate to the United States Senate Youth Program,22413
LR429,Mello,,Designate January 2014 as National Mentoring Month in Nebraska,22434
LR430,Kintner,,Congratulate Brock Milius for achieving the rank of Eagle Scout,22433
LR431,Kintner,,Congratulate the Louisville-Weeping Water baseball team for winning the 2013 Class C Junior Legion State Tournament,22428
LR432,Dubas,,Congratulate Cody Myers on achieving the rank of Eagle Scout,22460
LR433,Crawford,Referral,"Interim study to examine issues relating to production, possession, and use of hemp oil for the purposes of treating epileptic seizures",22495
LR434,Christensen,,Congratulate Alexander Thuernagle on achieving the rank of Eagle Scout,22511
LR435,Christensen,,Congratulate Korey Krutsinger on achieving the rank of Eagle Scout,22512
LR436,Karpisek,,Congratulate the Exeter-Milligan High School football team for winning the 2013 Class D-1 state championship,22561
LR437,Seiler,,Congratulate the Hastings St. Cecilia High School girls' volleyball team for winning the 2013 Class C-2 state championship,22597
LR438,Seiler,,Congratulate the Silver Lake High School football team for winning the 2013 Six-Man state championship,22599
LR439,Seiler,,Congratulate the Doniphan-Trumbull High School football team for winning the 2013 Class C-2 state championship,22598
LR440,Karpisek,Referral,Urge Congress to reauthorize federally provided terrorism reinsurance for insurers,22564
LR441,Harr,,Recognize Tam Allan for his outstanding service on the Nebraska State Fair Board,22637
LR442,Coash,,Extend sympathy to the family of Donald R. Everett,22651
LR443,Hadley,,Congratulate Kevin Witte on receiving the 2013-14 Milken Educator Award,22652
LR444,Legislative Performance Audit Committee,Referral,Create the Tax Incentive Evaluation Committee as a special legislative committee,22355
LR445,Adams,,Extend appreciation and congratulations to the honorees for their service to the State of Nebraska,22643
LR446,Wallman,,Congratulate the Lincoln Southwest High School girls' cross country team for winning the 2013 Class A state championship,22725
LR447,Wallman,,Congratulate the Lincoln Southwest High School boys' tennis team for winning the Class A state championship,22724
LR448,Kolowski,,Congratulate Morgan Coil for receiving a 2014 Prudential Spirit of Community Award,22741
LR449,Karpisek,,Congratulate Brandon Reinsch on achieving the rank of Eagle Scout,22758
LR450,Hadley,,Congratulate Jessie Harris for her selection as a finalist in the 2014 Prudential Spirit of Community Awards,22785
LR451,Johnson,,Congratulate the David City High School wrestling team for winning the 2014 Class C state championship,22809
LR452,Janssen,,Honor Donald K. Schwab as a posthumous recipient of the Medal of Honor,22805
LR453,Carlson,,Congratulate Audrey Worthing a recipient of a 2014 Prudential Spirit of Community Award,22838
LR454,Wallman,,Congratulate Chance Helmick on his state wrestling championship and his achievements,22835
LR455,Johnson,,Congratulate Martin Phillips on winning the 2014 Class C state wrestling championship in the 145-pound division,22854
LR456,Kolowski,,Recognize Nadia Maudhoo for her musical talents and her contributions to her community,22843
LR457,Kolowski,,Recognize Michal P. Lisowyj for his achievements and dedicated service to the Millard West High School Band,22844
LR458,Hadley,,Congratulate Matthew Alexander Case on achieving the rank of Eagle Scout,22866
LR459,Janssen,,Congratulate the Fremont-Logan View boys' bowling team for winning the 2014 Class A state championship,22856
LR460,Janssen,,Congratulate the North Bend boys' and girls' bowling teams for winning the 2014 Class C state championships,22857
LR461,Gloor,,Congratulate the staff of the Veterans and Military Resource Centers at Central Community College on being recognized as number one among community colleges for veteran and military services in the United States,22862
LR462,Avery,,Congratulate Wesley Dawkins for winning the 2014 Class A state wrestling championship in the 106-pound division,22810
LR463,Chambers,Referral,"Urge the United States Department of Agriculture to adopt its proposed rule entitled ""Importation of Beef from a Region in Brazil""",22893
LR464,Coash,,"Congratulate Terence ""Bud"" Crawford on becoming the World Boxing Organization lightweight champion",22946
LR465,Krist,,Recognize the Benson High School Junior Reserve Officer Training Corps for being selected to represent Nebraska at events commemorating the 70th anniversary of the Allied invasion of Europe,22948
LR466,Larson,,Congratulate Blake Walters for winning the 2014 Class C state wrestling championship in the 152-pound division,22902
LR467,Larson,,Congratulate David Fox for winning the 2014 Class C state wrestling championship in the 170-pound division,22903
LR468,Larson,,Congratulate Joseph Gillham for winning the 2014 Class C state wrestling championship in the 132-pound division,22901
LR469,Seiler,,Congratulate the Hastings Middle School on its selection as a 2014 MetLife Foundation-NASSP Breakthrough School honoree,22916
LR470,Coash,,"Congratulate Alexander Payne for the remarkable success of his recent film, ""Nebraska""",22983
LR471,Bolz,,Recognize March 2014 as Professional Social Work Month in Nebraska,22987
LR472,Kolowski,,Congratulate the George Russell Middle School MathCounts team and Owen Gong on their achievements,22985
LR473,Hadley,,Congratulate Brennan M. Young on achieving the rank of Eagle Scout,23052
LR474,Kolowski,,Congratulate Harrison Phillips for his accomplishments,22986
LR475,Coash,,"Extend sympathy to the family of James Stuart, Jr.",23091
LR476,Crawford,,Congratulate Alysia Augustus for being a recipient of the Presidential Awards for Excellence in Mathematics and Science Teaching,23141
LR477,Hadley,,Congratulate Adam Keating on achieving the rank of Eagle Scout,23115
LR478,Harr,,Congratulate the Omaha Creighton Prep High School swimming team for winning the 2014 boys' state championship ,23145
LR479,Harr,,Congratulate Jacob Molacek on his victories and record-breaking performances at the 2014 boys' state swimming championship,23146
LR480,Davis,,Congratulate Dr. Margaret Cavanaugh-Boyer and Dr. Steve Boyer for receiving the 2012 Alumnus of the Year Award from the Family Practice Residency Program at the University of Nebraska Medical Center,23068
LR481,Brasch,,Congratulate Jordan Nielsen on achieving the rank of Eagle Scout,23237
LR482,Carlson,Referral,"Urge the United States Environmental Protection Agency, in developing guidelines for regulating carbon dioxide emissions from existing power plants, to respect the primacy of Nebraska and other states and to rely on state regulators to develop performance standards",22740
LR483,Karpisek,,Congratulate Jackson Bates on winning the 2014 Class C state wrestling championship in the 106-pound division,23255
LR484,Karpisek,,Congratulate Cody Krula on winning the 2014 Class D state wrestling championship in the 152-pound division,23256
LR485,Karpisek,,Congratulate Zemua Baptista on winning the 2014 Class D state wrestling championship in the 145-pound division,23257
LR485,Mello,Referral,"Interim study to examine issues surrounding patent assertion entities, commonly referred to as ""patent trolls""",23592
