Document,Primary Introducer,Status,Description,Document ID
LB327,Speaker Flood,Indefinitely postponed,Change provisions relating to child care reimbursement rates,647
LB328,Nebraska Retirement Systems Committee ,Final Reading,Change state and county retirement provisions and adopt the Law Enforcement Officers Retirement Survey Act,268
LB328A,Synowiecki,Final Reading,Appropriations bill,2020
LB329,Nebraska Retirement Systems Committee,Indefinitely postponed,Change qualifications of the director of the Public Employees Retirement Board,715
LB330,Schimek,Indefinitely postponed,Change the Nebraska Telecommunications Regulation Act,625
LB331,Janssen,Indefinitely postponed,Eliminate the estate tax and sales tax on construction services and change income tax calculations,468
LB332,Janssen,Indefinitely postponed,Change procedures for appeals to the Tax Equalization and Review Commission,381
LB333,Johnson,Final Reading,Change the Private Onsite Wastewater Treatment System Contractors Certification and System Registration Act ,584
LB334,Dierks,Final Reading,Provide for merger of Department of Property Assessment and Taxation and Department of Revenue and change property tax provisions,663
LB335,Kruse,Indefinitely postponed,Change provisions relating to civil protective custody,765
LB336,Kruse,Indefinitely postponed,Change penalties for violation of certain liquor laws relating to minors,305
LB337,Kruse,Indefinitely postponed,Provide for confiscation of identification of minors attempting to purchase alcohol,201
LB338,Gay,Final Reading,Change income tax deductions for the Nebraska educational savings plan trust,732
LB339,Business and Labor Committee ,Final Reading,Change provisions relating to claims against the state,117
LB340,Wightman,Indefinitely postponed,Authorize a local option income tax for school capital construction purposes,770
LB341,Schimek,Final Reading,Change Uniform Child Custody Jurisdiction Act provisions and adopt the Uniform Child Abduction Prevention Act,775
LB342,Raikes,Final Reading,Adopt the Community College Foundation and Equalization Aid Act and change postsecondary education scholarship provisions,671
LB342A,Raikes,Final Reading,Appropriations bill,2755
LB343,Langemeier,Select File,Provide an income tax credit for investments in biodiesel facilities,815
LB343A,Langemeier,Final Reading,Appropriations bill,1953
LB344,Burling,Indefinitely postponed,Change the termination date of the Tax Policy Reform Commission,194
LB345,Burling,Indefinitely postponed,Change the state song,260
LB346,Pahls,Indefinitely postponed,Change provisions relating to farm product security interests,690
LB347,Mines,Final Reading,Change provisions relating to the giving of bonds by city or village officials,499
LB348,Burling,Indefinitely postponed,Change and eliminate provisions relating to the discontinuance of township organization,313
LB349,Stuthman,Final Reading,Change provisions relating to motor vehicles and trailers,53
LB350,Stuthman,Indefinitely postponed,Authorize a city or village to adopt an ordinance covering use of certain insurance proceeds,500
LB351,Stuthman,Final Reading,Change and provide for transitional public assistance payments,68
LB352,Langemeier,Indefinitely postponed,Adopt the Nebraska Shooting Range Protection Act ,711
LB353,Legislative Performance Audit Committee,Indefinitely postponed,Change the Quality Education Accountability Act,682
LB354,Cornett,Indefinitely postponed,Exclude military retirement benefits from income tax,753
LB355,Cornett,Indefinitely postponed,Change provisions relating to taxation of air carriers,759
LB356,Cornett,Indefinitely postponed,Change provisions relating to greenbelted agricultural land,794
LB357,Flood,Indefinitely postponed,"Provide for community schools, operating councils, elementary grants, and attendance centers",454
LB358,Hudkins,Final Reading,Change and eliminate provisions relating to motor carriers,54
LB359,Pankonin,Indefinitely postponed,Change use of certain sales tax proceeds,501
LB360,Pedersen,Indefinitely postponed,Change limitations on the issuance of Purple Heart license plates,811
LB361,Raikes,Indefinitely postponed,Prohibit public funds' use for dues or membership fees as prescribed,439
LB362,Raikes,Indefinitely postponed,Change budget limitations and require audits of joint entities,482
LB363,Ashford,Indefinitely postponed,Adopt the Legal Education for Public Service Loan Repayment Act,866
LB364,Flood,Final Reading,Change apportionment of inheritance tax revenue,606
LB365,Synowiecki,Indefinitely postponed,Change Judges Retirement Act provisions relating to early retirement,737
LB366,Janssen,Indefinitely postponed,"Provide state funding for community colleges, change valuation of agricultural land, and create a homestead exemption",733
LB367,Janssen,Final Reading,"Change and eliminate estate tax, property tax, sales and use tax, and income tax provisions",734
LB367A,Janssen,Final Reading,Appropriations bill,2527
LB368,Erdman,Final Reading,Adopt the Nebraska Limited Cooperative Association Act,389
LB368A,Erdman,Final Reading,Appropriations bill,2425
LB369,Erdman,Indefinitely postponed,Redefine mental health practice for licensure of mental health practitioners,209
LB370,Erdman,Indefinitely postponed,Adopt the Law Enforcement Officers Retirement Survey Act,601
LB370A,Erdman,Indefinitely postponed,Appropriations bill,1669
LB371,Erdman,Indefinitely postponed,Adopt the Nebraska Peace Officer Retirement Act,235
LB372,Erdman,Indefinitely postponed,Adopt the Law Enforcement Officer Retirement Act,604
LB373,Schimek,Final Reading,Provide for inadmissibility of apologies regarding medical care as evidence,393
LB374,Johnson,Final Reading,Change repayment provisions for rural health education loans,111
LB375,Raikes,Indefinitely postponed,Rename and change the Minority Scholarship Program Act,442
LB376,Ashford,Indefinitely postponed,Change felony complaint procedures,799
LB377,Ashford,Final Reading,"Reallocate county, district, and separate juvenile court judgeships and change salary provisions of judges",798
LB377A,Ashford,Final Reading,Appropriations bill,2929
LB378,Pahls,Indefinitely postponed,Change the Small Employer Health Insurance Availability Act,780
LB379,Pahls,Passed,"Change certain corporate reporting, notice, and filing provisions and eliminate references to professional limited liability companies",648
LB380,Pahls,Passed,Change a license application requirement under the Mortgage Bankers Registration and Licensing Act,649
LB381,Pahls,Indefinitely postponed,Eliminate oral requests for information regarding farm product liens,650
LB382,Pahls,Final Reading,Change provisions relating to notaries public,652
LB383,Pahls,Passed,Change filing requirements involving the address of a partnership's agent,653
LB384,Wightman,Indefinitely postponed,Prohibit certain actions by judgment creditors,125
LB385,Johnson,Indefinitely postponed,Change provisions relating to advanced practice registered nurses,65
LB386,Langemeier,Passed,Adopt the Nebraska Security Instrument Satisfaction Act,515
LB387,Langemeier,Indefinitely postponed,Require separate plumbing and water metering for new construction as prescribed,897
LB388,Aguilar,Final Reading,Change duties and membership of the Economic Development Commission and the Department of Economic Development,214
LB389,Aguilar,Final Reading,Change provisions relating to public records,989
LB390,Aguilar,Final Reading,Require certain rules and regulations related to underground storage tanks and tank operators,202
LB391,Mines,Indefinitely postponed,Change provisions relating to public records and meetings,853
LB392,Mines,Indefinitely postponed,Change provisions relating to municipal counties,672
LB393,Mines,Indefinitely postponed,Redefine award and eligible student for purposes of the Nebraska Scholarship Act,832
LB394,Burling,Indefinitely postponed,Change provisions relating to nomination for office,614
LB395,Johnson,Passed,Adopt a new Nebraska Clean Indoor Air Act,128
LB395A,Johnson,Passed,Appropriations bill,2122
LB396,Johnson,Final Reading,Increase the range of fees imposed by the State Board of Landscape Architects,511
LB396A,Johnson,Indefinitely postponed,Appropriations bill,1955
LB397,Johnson,Indefinitely postponed,Adopt the In-home Personal Care Services Act,658
LB398,Johnson,Indefinitely postponed,Change provisions relating to credentialing optometrists,490
LB399,Johnson,Indefinitely postponed,Adopt the Perfusion Practice Act,783
LB400,Johnson,Indefinitely postponed,Require an audit of medicaid drug rebate payments,848
LB400A,Johnson,Indefinitely postponed,Appropriations bill,2142
LB401,Schimek,Indefinitely postponed,Provide for notations on drivers' licenses and state identification cards regarding advance medical directives,140
LB402,Schimek,Indefinitely postponed,Provide duties for the Director of Research relating to redistricting plans,182
LB403,Schimek,Indefinitely postponed,Change distribution and allocation of certain sales tax revenue and road funds,754
LB404,Janssen,Indefinitely postponed,Change Nebraska Liquor Control Commission members' salaries,638
LB404A,Janssen,Indefinitely postponed,Appropriations bill,1956
LB405,Pedersen,Indefinitely postponed,Provide for additional city council members for cities of the metropolitan class ,315
LB406,Pedersen,Indefinitely postponed,Provide for presumptive parole release dates,739
LB407,Pedersen,Indefinitely postponed,Change driving under the influence penalty provisions with respect to ignition interlock devices,761
LB408,Preister,Indefinitely postponed,Change provisions relating to certain public contracts for services,852
LB409,Preister,Indefinitely postponed,Change tax levy authority of community colleges,728
LB410,Howard,Indefinitely postponed,Change child welfare caseload provisions,856
LB411,Howard,Indefinitely postponed,Require standards for training for certain new health and human services employees,894
LB412,McGill,Indefinitely postponed,Provide duties for the Nebraska Power Review Board relating to renewable energy,258
LB413,Flood,Indefinitely postponed,Change provisions governing children born out of wedlock and the offense of violation of custody,20
LB414,Flood,Withdrawn,Provide for transfer of funds for substance abuse services,1038
LB415,Harms,Final Reading,Change provisions relating to provisional operator's permits and other operator's licenses and permits,677
LB415A,Harms,Final Reading,Appropriations bill,2076
LB416,Karpisek,Indefinitely postponed,Exempt government retirement benefits from income tax,324
LB417,Nantkes,Indefinitely postponed,Include invasive pneumococcal disease as a childhood immunization requirement,813
LB417A,Nantkes,Indefinitely postponed,Appropriations bill,2143
LB418,Erdman,Indefinitely postponed,Change Game and Parks Commission membership provisions,643
LB419,Erdman,Indefinitely postponed,Authorize issuance of Nebraska Agriculture specialty and personalized message license plates,192
LB420,Erdman,Indefinitely postponed,Change cigarette tax distribution and create funds,261
LB421,Erdman,Indefinitely postponed,Permit issuance of multiple Purple Heart specialty plates,644
LB422,Erdman,Final Reading,Change membership of the Nebraska Brand Committee,651
LB423,Burling,Indefinitely postponed,Change sales and use tax collection fees,916
LB424,Adams,Final Reading,"Prohibit the breathing, inhaling, or drinking of certain compounds",1030
LB425,Pankonin,Final Reading,Create the Nebraska Operational Assistance Act,899
LB425A,Pankonin,Final Reading,Appropriations bill,1747
LB426,Pankonin,Indefinitely postponed,Adopt the Pharmacy Technician Act,862
LB426A,Pankonin,Indefinitely postponed,Appropriations bill,2158
LB427,Johnson,Indefinitely postponed,Change authorized procedures for dental hygienists,32
LB428,Synowiecki,Indefinitely postponed,Adopt the Peace Officer Employer - Employee Relations Act,243
LB429,Synowiecki,Indefinitely postponed,Exempt certain purchases by museums from sales and use tax,483
LB430,Langemeier,Indefinitely postponed,Change property tax levies,809
LB431,Friend,Indefinitely postponed,Provide an income tax credit for certain educational expenses,805
LB432,Friend,Indefinitely postponed,Change the Act Prohibiting Unjust Discrimination in Employment Because of Age,259
LB433,Friend,Indefinitely postponed,Change provisions relating to selection and obligations of presidential electors,880
LB434,Avery,Final Reading,Change late filing fees under the Nebraska Political Accountability and Disclosure Act ,740
LB435,Raikes,Final Reading,Provide for a study relating to the Nebraska State Fairgrounds ,659
LB436,Raikes,Indefinitely postponed,"Change income tax calculations, rates, and schedules and eliminate certain itemized deductions and taxes",556
LB437,Cornett,Indefinitely postponed,Change provisions relating to issuance of specialty and personalized license plates,50
LB438,McDonald,Indefinitely postponed,Appropriate funds to the Board of Regents of the University of Nebraska,623
LB439,Raikes,Indefinitely postponed,Create the Highway Finance Task Force,840
LB440,Preister,Indefinitely postponed,Change and eliminate provisions relating to learning communities,126
LB441,McDonald,Final Reading,Change liquor shipping license fee distribution and provide an excise tax on grapes,406
LB441A,McDonald,Final Reading,Appropriations bill,1352
LB442,Stuthman,Indefinitely postponed,Redefine animal life for sales tax purposes,947
LB443,Stuthman,Indefinitely postponed,Authorize transportation development districts and authorize a local sales tax,263
LB444,Stuthman,Indefinitely postponed,Change provisions relating to the renewable energy tax credit,961
LB445,Stuthman,Final Reading,Provide qualifications and certification requirements for certain persons under the Commission for the Blind and Visually Impaired Act,885
LB446,Stuthman,Indefinitely postponed,Require Department of Roads to let contracts for the construction of a Platte River bridge and for highway improvements,873
LB447,Stuthman,Indefinitely postponed,Require the Department of Roads to conduct a feasibility study for a Platte River bridge,1020
LB448,Ashford,Indefinitely postponed,Change limitation of action provisions under the Political Subdivisions Tort Claims Act,474
LB449,Ashford,Final Reading,Change provisions on how judicial records are proved,1060
LB450,Ashford,Indefinitely postponed,Provide immunity for employer disclosure of certain employee information,200
LB451,Nantkes,Indefinitely postponed,Change provisions relating to release of patient information by a pharmacist,769
LB452,Burling,Indefinitely postponed,Appropriate funds for drug abuse prevention and education programs,441
LB453,White,Indefinitely postponed,Provide an income tax credit for property taxes,814
LB454,White,Indefinitely postponed,Change homestead exemption provisions,736
LB455,White,Indefinitely postponed,Allow school districts to exceed applicable allowable growth rate  for increased energy or insurance costs,325
LB456,White,Select File,Provide an income tax credit for franchise taxes paid by certain financial institutions,379
LB457,Hansen,Final Reading,Require a caregiver information form for foster care proceedings ,907
LB458,Carlson,Indefinitely postponed,Require vegetation management in certain streams,857
LB459,Gay,Indefinitely postponed,Allow an income tax deduction for interest on education loans,841
LB460,Lathrop,Indefinitely postponed,Change provisions relating to presidential primary elections and political parties,744
LB461,Dubas,Indefinitely postponed,Provide for policies and procedures relating to foster care,1032
LB462,Dubas,Indefinitely postponed,Change workers' compensation provisions covering disability payments during vocational rehabilitation,480
LB463,Johnson,Final Reading,Adopt the Uniform Credentialing Act,1
LB464,Chambers,Final Reading,Change enforcement provisions relating to the Campaign Finance Limitation Act and Nebraska Political Accountability and Disclosure Act,913
LB465,Chambers,Passed,Change provisions relating to jailhouse informants,996
LB466,Chambers,Indefinitely postponed,Provide for private party In Transit stickers,1035
LB467,Chambers,Passed,Grant the Ombudsman authority with respect to county and municipal jails and mental health and veterans institutions and provide for appointment of an assistant public counsel,1034
LB467A,Chambers,Passed,Appropriations bill,1744
LB468,Chambers,Withdrawn,Provide duties to the Nebraska Investment Council regarding Sudan-related investments,1033
LB469,Chambers,Passed,Change funding restrictions under the Nebraska Health Care Funding Act,836
LB470,Chambers,Final Reading,Change provisions relating to dissemination of records of arrest,797
LB470A,Chambers,Final Reading,Appropriations bill,1394
LB471,Chambers,Final Reading,Authorize regulation of mixed martial arts by the State Athletic Commissioner,796
LB472,Chambers,Final Reading,Change statutory references to members of the Commission of Industrial Relations,835
LB473,Chambers,Indefinitely postponed,Change provisions relating to learning communities and Class V school district elections,692
LB474,Chambers,Indefinitely postponed,"Provide for certain misconduct by school teachers, school nurses, and police officers to be a public record",631
LB475,Chambers,Indefinitely postponed,Prohibit discrimination based upon sexual orientation or marital status,629
LB475A,Chambers,Indefinitely postponed,Appropriations bill,2141
LB476,Chambers,Indefinitely postponed,Change penalty from death to life imprisonment without possibility of parole and provide for restitution,630
LB477,Wightman,Indefinitely postponed,Change contribution levels for state and political subdivision employee health plans,943
LB478,Johnson,Indefinitely postponed,Change provisions relating to adoption procedures,757
LB479,Johnson,Indefinitely postponed,Change provisions relating to audiologists and speech-language pathologists,934
LB480,Johnson,Passed,Change provisions relating to the Nebraska Health Care Funding Act,788
LB481,Johnson,Final Reading,Change criminal background check and examination requirements under the Uniform Licensing Law,863
LB482,Johnson,Final Reading,Adopt the Autism Treatment Program Act,1015
LB482A,Johnson,Final Reading,Appropriations bill,2835
LB483,Johnson,Indefinitely postponed,Appropriate funds from the Nebraska Health Care Cash Fund for biomedical and autism research,1039
LB484,McDonald,Indefinitely postponed,Change provisions relating to payment of tax proceeds to certain political subdivisions,960
LB485,Louden,Withdrawn,Change tax levy provisions relating to fire protection districts,704
LB486,McGill,Indefinitely postponed,Adopt the Local Community Rail Security and Employee Education Act,804
LB487,Wallman,Indefinitely postponed,Authorize an income tax for support of schools,859
LB488,Wallman,Indefinitely postponed,Authorize an income tax credit for perpetual conservation easement donations,838
LB489,Harms,Indefinitely postponed,Change provisions relating to and require buses to have occupant protection systems,891
LB490,Harms,Indefinitely postponed,Repeal the Seamless Delivery System Pilot Project,1046
LB491,Harms,Indefinitely postponed,Change provisions relating to concealed handguns,879
LB492,Harms,Indefinitely postponed,Adopt the Education Facilities State Aid Act and create the Education Facilities Review Board,939
LB493,Langemeier,Indefinitely postponed,Change provisions relating to the Water Policy Task Force,906
LB494,White,Indefinitely postponed,Change the sales and use tax exemption on manufacturing machinery and equipment,684
LB495,White,Indefinitely postponed,Prohibit employers from requiring use of compensated leave as prescribed,1005
LB496,White,Indefinitely postponed,Provide an income tax adjustment for extraordinary dividends,982
LB497,White,Final Reading,Adopt the Family Military Leave Act,1013
LB498,White,Indefinitely postponed,Adopt the Business Partnership in Rural Education Program Act,1003
LB499,White,Indefinitely postponed,Change contributions for school retirement,709
LB500,White,Passed,Change Employment Security Law provisions governing the experience account of employers,998
LB501,Rogert,Indefinitely postponed,Provide for cigarette tax collection by direct sellers,839
LB502,Mines,Final Reading,Change inheritance tax provisions,1026
LB503,Mines,Indefinitely postponed,Change and provide requirements for vacancies on natural resource district boards of directors,760
LB504,Mines,Select File,Prohibit hunting through the Internet,1077
LB505,Mines,Indefinitely postponed,Change provisions of the Nebraska Wage Payment and Collection Act,686
LB506,Friend,Indefinitely postponed,Provide an alternative method of reimbursement for special education and related services,790
LB507,Burling,Indefinitely postponed,Change provisions relating to ethanol production incentive tax credits,988
LB508,Pahls,Final Reading,Change provisions of the Judges Retirement Act and the School Employees Retirement Act,919
LB509,Avery,Indefinitely postponed,Create the Scholarship Trust Fund,905
LB510,Avery,Indefinitely postponed,Create a homestead exemption and the Scholarship Trust Fund,990
LB511,Avery,Indefinitely postponed,Change valuation of agricultural land and create a homestead exemption,904
LB512,Fulton,Indefinitely postponed,Provide income tax credits,1002
LB513,Fulton,Indefinitely postponed,Provide billing requirements for anatomic pathology services,946
LB514,Fulton,Indefinitely postponed,Provide an income tax credit for employer contributions to employee long-term care insurance,893
LB515,Stuthman,Indefinitely postponed,Change county planning commission provisions relating to livestock operations,955
LB516,Agriculture Committee ,Final Reading,Authorize a study with respect to corporate farming and agricultural production in Nebraska,881
LB516A,Erdman,Final Reading,Appropriations bill,2692
LB517,Erdman,Indefinitely postponed,Provide for the consolidation of one or more cities of the first class,742
LB518,Howard,Indefinitely postponed,Change provisions relating to the eligibility of children under the Medical Assistance Act,895
LB519,Howard,Indefinitely postponed,Require a review of property valuations,1072
LB520,Howard,Indefinitely postponed,Create the Early Childhood Education Legislative Study Group,900
LB521,Howard,Indefinitely postponed,Add classifications of students to be reported in the fall school district membership reports,679
LB522,Aguilar,Indefinitely postponed,Change civil procedure costs and attorney's fees,1011
LB523,Aguilar,Indefinitely postponed,Adopt the Quality Home Care Act,527
LB524,Aguilar,Indefinitely postponed,Change provisions relating to school districts in annexed territory,371
LB525,Aguilar,Indefinitely postponed,Modify provisions relating to liability involved in vehicular pursuits,123
LB526,Aguilar,Indefinitely postponed,Change civil procedure plaintiff's costs,1010
LB527,Aguilar,Final Reading,Provide registration fees for political committees and allow waiver of interest on late filing fees and penalties,915
LB528,Aguilar,Indefinitely postponed,Change provisions relating to elections,864
LB529,Nantkes,Indefinitely postponed,Create a mentor teacher supplemental compensation pilot project,924
LB530,Nantkes,Final Reading,Change Storm Water Management Plan Program provisions,940
LB531,Nantkes,Indefinitely postponed,Provide tax credits for employers providing health insurance,962
LB532,Nantkes,Indefinitely postponed,Change provisions relating to the Nebraska Police Standards Council,817
LB533,Heidemann,Indefinitely postponed,Remove a requirement of consent and waiver of physical appearance for audiovisual court appearances,404
LB534,Schimek,Indefinitely postponed,Change provisions relating to urban storm water drainage,462
LB535,Schimek,Indefinitely postponed,Create the juvenile legal services division of the Commission on Public Advocacy and eliminate a council,665
LB536,Schimek,Indefinitely postponed,Appropriate funds to the Department of Health and Human Services Finance and Support,966
LB537,Schimek,Final Reading,Authorize the collection and dissemination of motor fuel tax on land held in trust for Indian tribes,1018
LB538,Schimek,Indefinitely postponed,Change authorized functions for dental hygienists,844
LB539,Rogert,Indefinitely postponed,Change ballot status provisions for presidential and vice-presidential candidates,1001
LB540,Synowiecki,Final Reading,Adopt the Probation and Parole Services Study Act,533
LB540A,Synowiecki,Final Reading,Appropriations bill,2707
LB541,Synowiecki,Indefinitely postponed,Provide a duty for the Community Corrections Council,1006
LB542,Synowiecki,Final Reading,Create the Children's Behavioral Health Task Force,1028
LB543,Synowiecki,Indefinitely postponed,Change and eliminate conveyance safety provisions,398
LB544,Synowiecki,Indefinitely postponed,Eliminate prohibition on retail beer licensees accepting credit from a beer manufacturer or wholesaler,768
LB545,Synowiecki,Indefinitely postponed,Appropriate funds to carry out the Nebraska Prostitution Intervention and Treatment Act,945
LB546,Synowiecki,Indefinitely postponed,Provide for parimutuel wagering on historic horseraces,642
LB547,Kopplin,Indefinitely postponed,Adopt the Nebraska Student Advantage Act,997
LB548,Synowiecki,Indefinitely postponed,Appropriate funds relating to behavioral health services,687
LB549,Synowiecki,Final Reading,Provide for microdistilleries,85
LB549A,Synowiecki,Final Reading,Appropriations bill,1360
LB550,Johnson,Indefinitely postponed,Provide for sale of prescription drugs to animal owners,1042
LB551,Flood,Final Reading,"Change provisions relating to financing for convention center, sports arena, and hotel facilities",388
LB551A,Flood,Final Reading,Appropriations bill,1954
LB552,Flood,Indefinitely postponed,Increase the salaries of Supreme Court judges,958
LB553,Flood,Indefinitely postponed,Impound an operator's license as prescribed with respect to bail and eliminate certain administrative license revocation procedures,69
LB554,Flood,Final Reading,Adopt a new Parenting Act,579
LB555,Ashford,Indefinitely postponed,Change provisions relating to home- and community-based services,254
LB556,Ashford,Indefinitely postponed,Change Juvenile Code provisions relating to counsel and guardian ad litem,1031
LB557,Ashford,Withdrawn,Create the Tutoring and Summer School Fund and provide an income tax credit,1004
LB558,Ashford,Indefinitely postponed,Add housing pattern information to the integration plan for a learning community,1041
LB559,Ashford,Indefinitely postponed,Appropriate funds to the Department of Health and Human Services Finance and Support,830
LB560,Fischer,Indefinitely postponed,Provide for regulation of communications providers,627
LB561,Fischer,Final Reading,Change provisions relating to removal of disabled or immobilized vehicles,58
LB562,Adams,Final Reading,Change provisions relating to the Community Development Law,868
LB563,Adams,Indefinitely postponed,Change provisions relating to learners with high ability,942
LB564,Friend,Final Reading,Change provisions relating to tort claims with respect to recreational liability ,503
LB565,Avery,Indefinitely postponed,Adopt the Entertainment and Tourism Development Act,546
LB566,Louden,Indefinitely postponed,Adopt the Public Recreational Liability Act,705
LB567,Louden,Indefinitely postponed,Change the Recreational Liability Act,558
LB568,Natural Resources Committee ,Final Reading,Extend a scrap tire grant program and provide for followup surveys for litter reduction and recycling,854
LB569,Louden,Indefinitely postponed,Change tax levy authority relating to hospital districts,488
LB570,Louden,Final Reading,Provide for Gold Star Family license plates,427
LB570A,Louden,Indefinitely postponed,Appropriations bill,2077
LB571,Kruse,Indefinitely postponed,Provide for adoption by two adult persons jointly,544
LB572,Kruse,Indefinitely postponed,Provide for the inclusion of certain library employees under the Nebraska State Insurance Program,898
LB573,Kruse,Final Reading,Adopt the Minor Alcoholic Liquor Liability Act and change provisions relating to keg identification numbers and minors in possession of alcoholic liquor,13
LB574,Kruse,Indefinitely postponed,Appropriate funds for capitol parking,729
LB575,Kruse,Passed,Change a sales tax exemption for nonprofit entities and provide an exemption for nonprofit assisted-living facilities ,764
LB576,Kruse,Indefinitely postponed,Provide for rate increases for behavioral health services providers,847
LB577,Kruse,Indefinitely postponed,Provide for reimbursement for generic prescriptions,1075
LB578,McDonald,Final Reading,"Change alcohol excise tax provisions, prohibited interests in alcoholic liquor wholesalers and business premises, and penalties for driving under the influence",978
LB579,Louden,Indefinitely postponed,Allow alternative energy production through customer-generators,845
LB580,Preister,Final Reading,Change provisions relating to tobacco product manufacturers,1012
LB581,Preister,Indefinitely postponed,Adopt the Energy Conservation and Self-Reliance Act,930
LB582,Preister,Indefinitely postponed,Create the Nebraska Educational Trust and change the distribution of certain sales tax proceeds,610
LB583,Preister,Indefinitely postponed,Adopt the Electronic Recycling System Act,109
LB584,Preister,Indefinitely postponed,Adopt the Reduced Cigarette Ignition Propensity Act,929
LB585,Preister,Indefinitely postponed,Change provisions relating to the dispensing of cigarettes or other tobacco products,1071
LB586,Cornett,Passed,Change medical lien provisions,477
LB587,Cornett,Indefinitely postponed,Eliminate limitations on appropriations for county jail reimbursement assistance,851
LB588,Business and Labor Committee ,Final Reading,"Change provisions relating to the workers' compensation hospital fee schedule, payment of providers, and disability compensation",985
LB588A,Cornett,Final Reading,Appropriations bill,2404
LB589,Cornett,Indefinitely postponed,Change provisions relating to motorcycle operator's licenses,908
LB590,Cornett,Indefinitely postponed,Change provisions relating to educational service unit reorganization,701
LB591,Cornett,Indefinitely postponed,Provide for a change in zoning regulations for cities of the first class,1048
LB592,Cornett,Indefinitely postponed,Change provisions relating to sanitary and improvement districts,1049
LB593,Louden,Indefinitely postponed,Amend the Petroleum Release Remedial Action Act to eliminate an insurance provision ,1025
LB594,Kopplin,Indefinitely postponed,Limit the granting of water well  permits as prescribed,941
LB595,Kopplin,Indefinitely postponed,Create the Task Force on School Funding for Economic Growth,925
LB596,Kopplin,Final Reading,Change benefit and contribution provisions for school retirement systems,995
LB597,Kopplin,Indefinitely postponed,Change provisions relating to zoning and jurisdiction designations for cities of the first class,723
LB598,Karpisek,Indefinitely postponed,Provide for Shriners license plates,826
LB599,Aguilar,Indefinitely postponed,Permit the filing of voluntary acknowledgement of parentage in cases of gestational surrogacy,447
LB600,Raikes,Indefinitely postponed,Provide for educational service unit boundary changes,124
LB601,Raikes,Indefinitely postponed,Create the Educational Service Unit Coordinating Council,1022
LB602,Raikes,Indefinitely postponed,Establish election districts for educational service unit boards,917
LB603,Raikes,Final Reading,Change provisions relating to educational service units and early childhood education grants,932
LB603A,Education Committee ,Final Reading,Appropriations bill,2270
LB604,Raikes,Indefinitely postponed,Change educational service units' taxing authority,746
LB605,Raikes,Indefinitely postponed,Change tax levy and distribution provisions relating to educational service units,745
LB606,Ashford,Passed,Adopt the Stem Cell Research Act,954
LB607,Ashford,Indefinitely postponed,Provide a requirement for full-time fire personnel in certain cities of the first class,829
LB608,Raikes,Indefinitely postponed,Change the sales tax rate,991
LB609,Carlson,Passed,Provide additional purposes for the Building Entrepreneurial Communities Act,967
LB609A,Carlson,Passed,Eliminate school finance litigation appropriation to Attorney General,2576
LB610,Legislative Performance Audit Committee ,Final Reading,Provide documentation and recordkeeping requirements for the Department of Health and Human Services regarding sex offenders,884
LB611,Nebraska Retirement Systems Committee ,Indefinitely postponed,Change Nebraska State Patrol retirement contribution and payment provisions,708
LB612,Nebraska Retirement Systems Committee ,Indefinitely postponed,Redefine compensation for school employees retirement systems,713
LB613,Nebraska Retirement Systems Committee ,Indefinitely postponed,Change deposit provisions of school employees retirement systems,714
LB614,Raikes,Indefinitely postponed,Change adjusted valuation provisions under the Tax Equity and Educational Opportunities Support Act,697
LB615,Raikes,Indefinitely postponed,Provide for a system of tracking student achievement,820
LB616,Pedersen,Indefinitely postponed,Eliminate a provision relating to regional behavioral health authorities,786
LB617,Pedersen,Indefinitely postponed,Change provisions relating to children's behavioral health,1000
LB618,Pirsch,Indefinitely postponed,Authorize State Treasurer to collect certain bad debt fees electronically,1007
LB619,Pirsch,Passed,Change provisions relating to bad debt charges by the State Treasurer,1009
LB620,Pirsch,Passed,Change provisions relating to debt collection by the State Disbursement Unit and by state agencies,1008
LB621,Pirsch,Passed,Change provisions relating to points and fines for speeding,816
LB622,Pirsch,Indefinitely postponed,"Require training courses in public records and the Open Meetings Act for all members of a public body, public officers, and public employees",410
LB623,Pirsch,Passed,Change provisions relating to speedy trial,603
LB624,Pirsch,Passed,Change provisions relating to operating a motor vehicle to avoid arrest,773
LB625,Engel,Indefinitely postponed,Prohibit civil actions based upon weight gain,810
LB626,Dierks,Indefinitely postponed,Create a production incentive for biodiesel fuel,1057
LB627,Dierks,Indefinitely postponed,Redefine real property and tangible personal property for purposes of taxation,1056
LB628,Dierks,Indefinitely postponed,"Change budget provisions and levy limitations for cities, villages, and counties",888
LB629,Dierks,Final Reading,Adopt the Rural Community-Based Energy Development Act,529
LB629A,Dierks,Final Reading,Appropriations bill,2693
LB630,Dierks,Indefinitely postponed,Change provisions relating to freeholder petitions,386
LB631,Dierks,Indefinitely postponed,Prohibit interchange of anti-epileptic drugs,446
LB632,Dierks,Passed,Change provisions relating to the national uniform system of animal identification,970
LB633,Dierks,Indefinitely postponed,Change the Competitive Livestock Markets Act,402
LB634,Dierks,Indefinitely postponed,Adopt the Feedlot Statutory Trust Act,972
LB635,Dierks,Withdrawn,Provide for financial compensation for caregiving family members under the Disabled Persons and Family Support Act,1058
LB636,Natural Resources Committee ,Final Reading,Exempt certain entities from sealed bidding requirements,730
LB637,General Affairs Committee ,Indefinitely postponed,Change procurement provisions under the State Lottery Act,282
